,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
3077,Disney's Kim Possible 2: Drakken's Demise,GBA,2004.0,Platform,0.47,0.17,0.0,0.01,77.0,tbd,E
3097,Yoshi Topsy-Turvy,GBA,2004.0,Platform,0.25,0.09,0.3,0.01,60.0,6.6,E
3099,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,GBA,2005.0,Misc,0.47,0.17,0.0,0.01,,,
3105,Advance Wars 2: Black Hole Rising,GBA,2003.0,Strategy,0.47,0.17,0.0,0.01,89.0,9.4,E
3129,Crash Bandicoot Purple: Ripto's Rampage,GBA,2004.0,Platform,0.46,0.17,0.0,0.01,67.0,6.6,E
3148,Nicktoons Collection: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,0.46,0.17,0.0,0.01,,,
3159,SpongeBob SquarePants: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,0.46,0.17,0.0,0.01,,,
3160,Konami Collector's Series: Arcade Advanced,GBA,2002.0,Misc,0.46,0.17,0.0,0.01,78.0,tbd,E
3189,Dogz,GBA,2004.0,Simulation,0.45,0.17,0.0,0.01,,,
3241,The Urbz: Sims in the City,GBA,2004.0,Simulation,0.37,0.22,0.0,0.03,72.0,9.2,E
3282,2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005.0,Misc,0.44,0.16,0.0,0.01,,,
3287,Dora the Explorer: Super Spies,GBA,2004.0,Platform,0.44,0.16,0.0,0.01,,8,E
3291,Texas Hold 'Em Poker,GBA,2004.0,Misc,0.44,0.16,0.0,0.01,49.0,6.8,E
3306,Final Fantasy IV Advance,GBA,2005.0,Role-Playing,0.27,0.1,0.22,0.01,85.0,7.3,E10+
3308,Madden NFL 2003,GBA,2002.0,Sports,0.44,0.16,0.0,0.01,76.0,tbd,E
3311,Harry Potter and the Goblet of Fire,GBA,2005.0,Action,0.44,0.16,0.0,0.01,71.0,6,E
3313,Dragon Ball Z: Buu's Fury,GBA,2004.0,Action,0.44,0.16,0.0,0.01,62.0,8.9,E
3315,Spider-Man: Mysterio's Menace,GBA,2001.0,Action,0.43,0.16,0.0,0.01,84.0,8.7,E
3317,Game & Watch Gallery 4,GBA,2002.0,Misc,0.43,0.16,0.0,0.01,,,
3322,Tony Hawk's Underground,GBA,2003.0,Sports,0.43,0.16,0.0,0.01,86.0,7.7,E
3324,Monster Trucks,GBA,2004.0,Racing,0.43,0.16,0.0,0.01,,tbd,E
3417,Harvest Moon: Friends of Mineral Town,GBA,2003.0,Simulation,0.34,0.13,0.11,0.01,81.0,9.6,E
3466,Shrek 2: Beg for Mercy,GBA,2004.0,Adventure,0.42,0.15,0.0,0.01,,,
3492,Tony Hawk's Pro Skater 4,GBA,2002.0,Sports,0.41,0.15,0.0,0.01,85.0,8.8,E
3498,Spyro Orange: The Cortex Conspiracy,GBA,2004.0,Action,0.41,0.15,0.0,0.01,60.0,7,E
3554,The Incredible Hulk,GBA,2003.0,Action,0.4,0.15,0.0,0.01,,,
3555,Ms. Pac-Man Maze Madness,GBA,2004.0,Puzzle,0.4,0.15,0.0,0.01,,tbd,E
3559,The Lord of the Rings: The Return of the King,GBA,2003.0,Action,0.4,0.15,0.0,0.01,77.0,8.2,T
3562,Classic NES Series: Dr. Mario,GBA,2004.0,Puzzle,0.31,0.11,0.13,0.01,66.0,7.5,E
3569,Yu-Gi-Oh! World Championship Tournament 2004,GBA,2004.0,Misc,0.4,0.15,0.0,0.01,,,
3578,Backyard NFL Football,GBA,2002.0,Sports,0.4,0.15,0.0,0.01,,,
3596,Barbie Groovy Games,GBA,2002.0,Misc,0.4,0.15,0.0,0.01,47.0,7,E
3598,Yu-Gi-Oh! Reshef of Destruction,GBA,2003.0,Strategy,0.4,0.15,0.0,0.01,,,
3643,Mega Man Zero,GBA,2002.0,Platform,0.22,0.08,0.24,0.01,82.0,8.9,E
3660,SpongeBob SquarePants: SuperSponge,GBA,2001.0,Action,0.39,0.15,0.0,0.01,,,
3662,Tak and the Power of Juju,GBA,2003.0,Platform,0.39,0.15,0.0,0.01,79.0,9.2,E
3695,The Fairly Odd Parents: Breakin' Da Rules,GBA,2003.0,Platform,0.39,0.14,0.0,0.01,,,
3720,Bratz: Rock Angelz,GBA,2004.0,Misc,0.39,0.14,0.0,0.01,,,E
3755,SpongeBob SquarePants: Game Boy Advance Video Volume 2,GBA,2004.0,Misc,0.38,0.14,0.0,0.01,,,
3814,Mario Tennis: Power Tour,GBA,2005.0,Sports,0.24,0.09,0.19,0.01,81.0,8,E
3855,That's So Raven 2: Supernatural Style,GBA,2005.0,Adventure,0.37,0.14,0.0,0.01,52.0,tbd,E
3864,Tony Hawk's Pro Skater 3,GBA,2002.0,Sports,0.37,0.14,0.0,0.01,90.0,8,E
3868,Harry Potter and the Prisoner of Azkaban,GBA,2004.0,Action,0.37,0.14,0.0,0.01,69.0,8.1,E
3903,"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,2005.0,Misc,0.37,0.14,0.0,0.01,,,
3912,Disney's Kim Possible: Revenge of Monkey Fist,GBA,2002.0,Platform,0.37,0.14,0.0,0.01,62.0,8.8,E
3927,Dragon Ball Z: Supersonic Warriors,GBA,2004.0,Fighting,0.36,0.13,0.0,0.01,73.0,7,T
3937,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,2004.0,Action,0.36,0.13,0.0,0.01,56.0,tbd,E
3973,Tactics Ogre: The Knight of Lodis,GBA,2001.0,Role-Playing,0.13,0.05,0.31,0.01,88.0,9.1,E
3994,Rayman Advance,GBA,2001.0,Platform,0.36,0.13,0.0,0.01,84.0,8.4,E
4012,Tony Hawk's Underground 2,GBA,2004.0,Sports,0.35,0.13,0.0,0.01,70.0,tbd,E
4029,Power Rangers: Dino Thunder,GBA,2003.0,Action,0.35,0.13,0.0,0.01,49.0,,E
4074,Madagascar: Operation Penguin,GBA,2005.0,Action,0.35,0.13,0.0,0.01,,tbd,E
4075,Need for Speed: Porsche Unleashed,GBA,2004.0,Racing,0.35,0.13,0.0,0.01,62.0,7.8,E
4118,Midnight Club: Street Racing,GBA,2001.0,Racing,0.34,0.13,0.0,0.01,50.0,5.3,E
4155,Densetsu no Stafi,GBA,2002.0,Platform,0.0,0.0,0.46,0.01,,,
4188,Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Adventure,0.33,0.12,0.0,0.01,70.0,5.6,E10+
4199,Kong: The 8th Wonder of the World,GBA,2005.0,Action,0.33,0.12,0.0,0.01,59.0,tbd,E10+
4210,Iridion 3D,GBA,2001.0,Shooter,0.33,0.12,0.0,0.01,53.0,tbd,E
4212,Classic NES Series: Pac-Man,GBA,2004.0,Puzzle,0.25,0.09,0.12,0.01,53.0,tbd,E
4219,Dragon Ball Z: Collectible Card Game,GBA,2002.0,Misc,0.33,0.12,0.0,0.01,62.0,5.5,E
4224,Disney's Kim Possible 3: Team Possible,GBA,2005.0,Platform,0.33,0.12,0.0,0.01,76.0,7.7,E
4230,Stuart Little 2,GBA,2002.0,Platform,0.33,0.12,0.0,0.01,59.0,tbd,E
4231,Tak 2: The Staff of Dreams,GBA,2004.0,Platform,0.33,0.12,0.0,0.01,45.0,tbd,E
4236,Scooby-Doo,GBA,2001.0,Platform,0.33,0.12,0.0,0.01,64.0,tbd,E
4249,Rugrats: Castle Capers,GBA,2001.0,Action,0.33,0.12,0.0,0.01,,,
4250,Crash Nitro Kart,GBA,2003.0,Racing,0.33,0.12,0.0,0.01,77.0,8.3,E
4266,Mother 1+2,GBA,2003.0,Role-Playing,0.0,0.0,0.45,0.01,,,
4276,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,GBA,2005.0,Platform,0.33,0.12,0.0,0.01,,,
4319,Yu-Gi-Oh! Destiny Board Traveler,GBA,2004.0,Misc,0.32,0.12,0.0,0.01,,,
4332,Tekken Advance,GBA,2001.0,Fighting,0.32,0.12,0.0,0.01,82.0,8.2,T
4335,Hot Wheels: Stunt Track Challenge,GBA,2004.0,Racing,0.32,0.12,0.0,0.01,,tbd,E
4369,Mario Golf: Advance Tour,GBA,2004.0,Sports,0.32,0.12,0.0,0.01,84.0,8.6,E
4402,Densetsu no Stafi 2,GBA,2003.0,Platform,0.0,0.0,0.43,0.01,,,
4436,Scooby-Doo! Mystery Mayhem,GBA,2003.0,Action,0.31,0.12,0.0,0.01,53.0,tbd,E
4444,Battlebots: Design & Destroy,GBA,2003.0,Action,0.31,0.12,0.0,0.01,,,
4448,Power Rangers: S.P.D.,GBA,2004.0,Action,0.31,0.12,0.0,0.01,,tbd,E10+
4466,Classic NES Series: Metroid,GBA,2004.0,Adventure,0.26,0.1,0.07,0.01,58.0,8.6,E
4473,Need for Speed Underground 2,GBA,2004.0,Racing,0.31,0.12,0.0,0.01,72.0,8.2,E
4479,Flight Control Rocket,GBA,2005.0,Simulation,0.31,0.12,0.0,0.01,,,
4501,The Powerpuff Girls: Him and Seek,GBA,2002.0,Platform,0.31,0.11,0.0,0.01,,,
4502,Mega Man Zero 2,GBA,2003.0,Platform,0.18,0.07,0.17,0.01,81.0,8.6,E
4508,The Fairly Odd Parents: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,0.31,0.11,0.0,0.01,,,
4536,Backyard Baseball,GBA,2002.0,Sports,0.31,0.11,0.0,0.01,,,
4553,Mega Man Battle Network,GBA,2001.0,Role-Playing,0.14,0.05,0.22,0.01,79.0,8.9,E
4569,Famicom Mini: Super Mario Bros. 2,GBA,2004.0,Platform,0.0,0.0,0.41,0.01,,,
4581,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GBA,2005.0,Misc,0.3,0.11,0.0,0.01,,,
4588,Star Wars Trilogy: Apprentice of the Force,GBA,2004.0,Action,0.3,0.11,0.0,0.01,60.0,tbd,E
4590,Lemony Snicket's A Series of Unfortunate Events,GBA,2004.0,Platform,0.3,0.11,0.0,0.01,72.0,8,E
4615,The Fairly Odd Parents: Game Boy Advance Video Volume 2,GBA,2004.0,Misc,0.3,0.11,0.0,0.01,,,
4631,Jimmy Neutron: Boy Genius,GBA,2001.0,Platform,0.3,0.11,0.0,0.01,,,
4658,Dexter's Laboratory Deesaster Strikes,GBA,2001.0,Adventure,0.3,0.11,0.0,0.01,,,
4661,Scooby-Doo and the Cyber Chase,GBA,2001.0,Adventure,0.3,0.11,0.0,0.01,,,
4731,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,2001.0,Misc,0.0,0.0,0.4,0.01,,,
4785,The Incredibles: Rise of the Underminer,GBA,2005.0,Action,0.29,0.11,0.0,0.01,,tbd,E
4816,Rocket Power: Dream Scheme,GBA,2001.0,Action,0.29,0.11,0.0,0.01,,,
4827,Mother 3,GBA,2006.0,Role-Playing,0.0,0.0,0.39,0.01,,,
4828,Nicktoons: Freeze Frame Frenzy,GBA,2004.0,Action,0.29,0.11,0.0,0.01,53.0,tbd,E
4876,Disney's Brother Bear,GBA,2003.0,Action,0.28,0.1,0.0,0.01,,tbd,E
4885,Fire Emblem: Fuuin no Tsurugi,GBA,2002.0,Role-Playing,0.0,0.0,0.39,0.0,,,
4906,Madden NFL 2005,GBA,2004.0,Sports,0.28,0.1,0.0,0.01,79.0,7.6,E
4934,The Sims 2,GBA,2005.0,Simulation,0.28,0.1,0.0,0.01,58.0,7.5,E10+
4956,Harry Potter: Quidditch World Cup,GBA,2003.0,Sports,0.28,0.1,0.0,0.01,53.0,8.3,E
4973,The Cat in the Hat,GBA,2005.0,Platform,0.27,0.1,0.0,0.01,,,
4982,Ice Age,GBA,2002.0,Action,0.27,0.1,0.0,0.01,47.0,tbd,E
5005,Lilo & Stitch 2: Hämsterviel Havoc,GBA,2004.0,Action,0.27,0.1,0.0,0.01,,,
5122,Barbie Horse Adventures: Blue Ribbon Race,GBA,2003.0,Sports,0.26,0.1,0.0,0.01,,,
5128,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,GBA,2003.0,Adventure,0.0,0.0,0.36,0.01,,,
5191,Hamtaro: Ham-Ham Heartbreak,GBA,2002.0,Action,0.26,0.1,0.0,0.01,72.0,9.3,E
5194,Cubix Robots for Everyone: Clash 'n' Bash,GBA,,Action,0.26,0.1,0.0,0.01,,,
5207,Shaun Palmer's Pro Snowboarder,GBA,2001.0,Sports,0.26,0.1,0.0,0.01,58.0,tbd,E
5212,Hamster Club 3,GBA,2002.0,Simulation,0.0,0.0,0.35,0.01,,,
5229,Super Robot Taisen A,GBA,2001.0,Strategy,0.0,0.0,0.35,0.01,,,
5250,Backyard Baseball 2006,GBA,2005.0,Sports,0.25,0.09,0.0,0.01,,,
5269,Disney's Tarzan: Return to the Jungle,GBA,2002.0,Action,0.25,0.09,0.0,0.01,68.0,tbd,E
5288,Star Wars: Flight of the Falcon,GBA,2003.0,Action,0.25,0.09,0.0,0.01,39.0,5.8,E
5299,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GBA,2003.0,Action,0.25,0.09,0.0,0.01,,tbd,E
5340,Risk / Battleship / Clue,GBA,2005.0,Misc,0.25,0.09,0.0,0.01,,,
5344,The Wild Thornberrys Movie,GBA,2002.0,Platform,0.25,0.09,0.0,0.01,,tbd,E
5354,Classic NES Series: Ice Climber,GBA,2004.0,Platform,0.1,0.04,0.2,0.01,66.0,tbd,E
5361,Driver 2 Advance,GBA,2002.0,Action,0.25,0.09,0.0,0.01,73.0,6.6,T
5368,The Fairly Odd Parents: Shadow Showdown,GBA,2004.0,Platform,0.25,0.09,0.0,0.01,,,
5413,Herbie: Fully Loaded,GBA,2005.0,Racing,0.24,0.09,0.0,0.01,47.0,6.8,E
5441,Banjo-Kazooie: Grunty's Revenge,GBA,2003.0,Platform,0.24,0.09,0.0,0.01,72.0,8.1,E
5474,Shrek SuperSlam,GBA,2005.0,Action,0.24,0.09,0.0,0.01,58.0,tbd,E10+
5485,Classic NES Series: Castlevania,GBA,2004.0,Platform,0.17,0.06,0.09,0.01,74.0,8.6,E
5488,GT Advance Championship Racing,GBA,2001.0,Racing,0.24,0.09,0.0,0.01,82.0,tbd,E
5513,Spy Kids 3-D: Game Over,GBA,2003.0,Platform,0.24,0.09,0.0,0.01,62.0,7.7,E
5517,Power Rangers: Ninja Storm,GBA,2003.0,Misc,0.24,0.09,0.0,0.01,55.0,7.8,E
5537,Dr. Mario / Puzzle League,GBA,2005.0,Puzzle,0.12,0.04,0.16,0.01,74.0,tbd,E
5549,Teenage Mutant Ninja Turtles 2: Battle Nexus,GBA,2004.0,Action,0.23,0.09,0.0,0.01,65.0,tbd,E
5613,Fortress,GBA,2001.0,Action,0.23,0.08,0.0,0.01,64.0,tbd,E
5633,Cartoon Network Collection: Game Boy Advance Video Platinum Edition,GBA,2005.0,Misc,0.23,0.08,0.0,0.01,,,
5636,SpongeBob SquarePants: Double Pack,GBA,2005.0,Platform,0.23,0.08,0.0,0.01,,,
5641,"Ed, Edd n Eddy: Jawbreakers!",GBA,2002.0,Adventure,0.23,0.08,0.0,0.01,,,
5654,Sega Smash Pack,GBA,2002.0,Misc,0.23,0.08,0.0,0.01,60.0,tbd,E
5660,Madden NFL 2002,GBA,2001.0,Sports,0.23,0.08,0.0,0.01,,tbd,E
5708,Madden NFL 2004,GBA,2003.0,Sports,0.22,0.08,0.0,0.01,70.0,6.6,E
5750,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,GBA,2005.0,Action,0.22,0.08,0.0,0.01,,,
5771,Mega Man Battle Network 2,GBA,2002.0,Action,0.22,0.08,0.0,0.01,81.0,9,E
5813,KuruKuru Kururin,GBA,2001.0,Puzzle,0.0,0.0,0.3,0.01,,,
5823,Ultimate Spider-Man,GBA,2005.0,Action,0.22,0.08,0.0,0.01,62.0,7.3,E10+
