,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
863,Need for Speed Rivals,PS4,2013.0,Racing,0.73,0.92,0.03,0.3,80.0,6.2,E10+
895,Destiny: The Taken King,PS4,2015.0,Shooter,0.78,0.79,0.04,0.31,86.0,6,T
908,LittleBigPlanet 3,PS4,2014.0,Platform,0.66,0.93,0.01,0.31,79.0,7.1,E
921,NBA 2K17,PS4,2016.0,Sports,1.25,0.27,0.02,0.34,88.0,6.7,E
938,Just Cause 3,PS4,2015.0,Action,0.47,1.03,0.07,0.28,73.0,6.5,M
957,Diablo III,PS4,2014.0,Role-Playing,0.51,0.98,0.06,0.28,,,M
968,Mafia III,PS4,2016.0,Action,0.42,1.08,0.03,0.28,68.0,5.1,M
976,The Evil Within,PS4,2014.0,Action,0.55,0.86,0.11,0.27,75.0,7.3,M
1007,Madden NFL 17,PS4,2016.0,Sports,1.25,0.17,0.0,0.32,82.0,4.9,E
1012,The Elder Scrolls Online,PS4,2015.0,Role-Playing,0.67,0.79,0.0,0.29,,,
1026,The Order: 1886,PS4,2015.0,Shooter,0.61,0.78,0.06,0.27,63.0,6.6,M
1028,Knack,PS4,2013.0,Platform,0.43,0.68,0.42,0.2,54.0,6.5,E10+
1035,The Crew,PS4,2014.0,Racing,0.35,1.08,0.03,0.26,61.0,5.4,T
1056,No Man's Sky,PS4,2016.0,Action,0.63,0.76,0.03,0.27,71.0,4.5,T
1097,Until Dawn,PS4,2015.0,Adventure,0.45,0.9,0.05,0.26,79.0,8.2,M
1107,Dark Souls III,PS4,2016.0,Role-Playing,0.65,0.45,0.34,0.22,89.0,8.8,M
1139,LEGO Marvel Super Heroes,PS4,2013.0,Action,0.59,0.76,0.01,0.26,83.0,7.7,E10+
1208,Wolfenstein: The New Order,PS4,2014.0,Shooter,0.47,0.8,0.03,0.24,79.0,8.1,M
1216,Ratchet & Clank (2016),PS4,2016.0,Platform,0.5,0.76,0.04,0.24,,,
1275,Doom (2016),PS4,2016.0,Shooter,0.54,0.69,0.02,0.24,,,
1325,NBA 2K14,PS4,2013.0,Sports,0.89,0.31,0.01,0.23,85.0,6.5,E
1384,Tomb Raider (2013),PS4,2014.0,Action,0.47,0.65,0.06,0.22,,,
1475,The Elder Scrolls V: Skyrim,PS4,2016.0,Role-Playing,0.48,0.59,0.04,0.21,,,
1559,Metal Gear Solid V: Ground Zeroes,PS4,2014.0,Action,0.45,0.47,0.17,0.18,75.0,6.2,M
1658,WWE 2K16,PS4,2015.0,Sports,0.41,0.6,0.0,0.2,73.0,7.4,T
1726,Mad Max (2015),PS4,2015.0,Action,0.36,0.59,0.04,0.18,,,
1775,WWE 2K15,PS4,2014.0,Sports,0.39,0.57,0.0,0.19,62.0,5.1,T
1801,Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016.0,Fighting,0.41,0.45,0.11,0.17,79.0,8.2,T
1806,Watch Dogs 2,PS4,2016.0,Action,0.37,0.58,0.0,0.18,83.0,7.8,M
1812,Alien: Isolation,PS4,2014.0,Shooter,0.34,0.57,0.04,0.17,79.0,8.1,M
1848,Dragon Ball: XenoVerse,PS4,2015.0,Fighting,0.3,0.52,0.12,0.16,69.0,7.7,T
1880,Project CARS,PS4,2015.0,Racing,0.2,0.7,0.02,0.16,83.0,6.6,E
1978,EA Sports UFC,PS4,2014.0,Sports,0.46,0.41,0.01,0.17,70.0,6.1,T
2051,Rayman Legends,PS4,2014.0,Platform,0.22,0.64,0.0,0.16,90.0,8.5,E10+
2097,Final Fantasy Type-0,PS4,2015.0,Role-Playing,0.37,0.32,0.15,0.14,,,
2137,Evolve,PS4,2015.0,Shooter,0.36,0.41,0.05,0.15,76.0,4.3,M
2204,Rise of the Tomb Raider,PS4,2016.0,Adventure,0.23,0.53,0.04,0.14,,,
2210,EA Sports UFC 2,PS4,2016.0,Sports,0.29,0.49,0.0,0.15,79.0,6.2,T
2232,Lego Batman 3: Beyond Gotham,PS4,2014.0,Action,0.37,0.4,0.0,0.15,73.0,7.1,E10+
2247,MLB 15: The Show,PS4,2015.0,Sports,0.68,0.08,0.0,0.17,80.0,7.8,E
2271,Injustice: Gods Among Us,PS4,2013.0,Fighting,0.46,0.3,0.0,0.16,,,
2290,Street Fighter V,PS4,2016.0,Fighting,0.4,0.28,0.08,0.14,77.0,3.4,T
2301,LEGO Jurassic World,PS4,2015.0,Action,0.32,0.42,0.02,0.14,70.0,7,E10+
2307,Madden NFL 25,PS4,2013.0,Sports,0.63,0.13,0.0,0.15,74.0,5.2,E
2332,MLB 16: The Show,PS4,2016.0,Action,0.72,0.0,0.0,0.17,,,
2375,Borderlands: The Handsome Collection,PS4,2015.0,Shooter,0.38,0.33,0.03,0.14,82.0,7.8,M
2416,Guitar Hero Live,PS4,2015.0,Misc,0.34,0.38,0.0,0.14,80.0,6.2,T
2521,Thief (2014),PS4,2014.0,Action,0.28,0.38,0.03,0.13,,,
2600,Pro Evolution Soccer 2016,PS4,2015.0,Sports,0.13,0.42,0.13,0.1,87.0,7.1,E
2718,Titanfall 2,PS4,2016.0,Shooter,0.34,0.25,0.05,0.12,89.0,8.4,M
2734,Pro Evolution Soccer 2015,PS4,2014.0,Sports,0.09,0.45,0.11,0.1,82.0,7.2,E
2742,Final Fantasy XIV: A Realm Reborn,PS4,2014.0,Role-Playing,0.33,0.23,0.08,0.11,,,
2759,Final Fantasy X/X-2 HD Remaster,PS4,2015.0,Role-Playing,0.29,0.27,0.06,0.11,,,
2766,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015.0,Action,0.17,0.13,0.37,0.06,,,
2811,LEGO Marvel's Avengers,PS4,2016.0,Action,0.26,0.35,0.0,0.12,71.0,7,E10+
2815,LEGO Dimensions,PS4,2015.0,Action,0.24,0.37,0.0,0.12,80.0,7.1,E10+
2840,MLB 14: The Show,PS4,2014.0,Sports,0.58,0.0,0.0,0.14,83.0,7.7,E
2848,Disney Infinity 3.0,PS4,2015.0,Action,0.24,0.37,0.0,0.12,,,
2889,Dragon Ball: Xenoverse 2,PS4,2016.0,Action,0.24,0.27,0.09,0.1,73.0,7.8,T
2917,Lego Star Wars: The Force Awakens,PS4,2016.0,Action,0.16,0.43,0.01,0.11,78.0,7.5,E10+
2936,Minecraft: Story Mode,PS4,2015.0,Adventure,0.25,0.33,0.0,0.11,,,
2980,Sniper Elite 3,PS4,2014.0,Shooter,0.24,0.34,0.0,0.11,67.0,7.1,M
3011,The LEGO Movie Videogame,PS4,2014.0,Action,0.24,0.31,0.01,0.11,71.0,7.1,E10+
3035,F1 2015,PS4,2015.0,Racing,0.09,0.45,0.03,0.1,65.0,6.3,E
3063,Metro: Last Light,PS4,2014.0,Action,0.22,0.3,0.04,0.1,,,
3126,God of War III,PS4,2015.0,Action,0.24,0.29,0.01,0.1,,,
3157,Dishonored 2,PS4,2016.0,Action,0.22,0.32,0.0,0.1,88.0,7.7,M
3200,Rocksmith 2014,PS4,2014.0,Misc,0.35,0.17,0.0,0.11,,,
3214,NHL 16,PS4,2015.0,Sports,0.36,0.16,0.0,0.11,78.0,5.5,E10+
3239,Disney Infinity 2.0: Marvel Super Heroes,PS4,2014.0,Action,0.27,0.25,0.0,0.1,,,
3284,Plants vs. Zombies: Garden Warfare,PS4,2014.0,Shooter,0.21,0.29,0.01,0.1,75.0,7.6,E10+
3323,Dark Souls II,PS4,2015.0,Role-Playing,0.21,0.23,0.08,0.09,,,
3363,LEGO The Hobbit,PS4,2014.0,Action,0.13,0.38,0.0,0.09,72.0,6.6,E10+
3365,WWE 2K17,PS4,2016.0,Sports,0.17,0.34,0.0,0.09,69.0,6.9,T
3370,NHL 15,PS4,2014.0,Sports,0.31,0.19,0.0,0.1,60.0,3.6,E10+
3645,Resident Evil: Revelations 2,PS4,2015.0,Action,0.13,0.24,0.1,0.07,75.0,7.7,M
3650,The Amazing Spider-Man 2 (2014),PS4,2014.0,Action,0.2,0.25,0.02,0.09,,,
3845,Rory McIlroy PGA Tour,PS4,2015.0,Action,0.18,0.25,0.0,0.08,61.0,3.7,E
3848,Lords of the Fallen,PS4,2014.0,Role-Playing,0.18,0.24,0.02,0.08,68.0,6.6,M
4033,Plants vs. Zombies: Garden Warfare 2,PS4,2016.0,Shooter,0.2,0.21,0.0,0.08,81.0,7.7,E10+
4209,One Piece: Pirate Warriors 3,PS4,2015.0,Action,0.09,0.22,0.1,0.06,74.0,7.4,T
4241,The Walking Dead: Season One,PS4,2014.0,Adventure,0.12,0.25,0.02,0.07,,,
4358,Pro Evolution Soccer 2017,PS4,2016.0,Sports,0.02,0.27,0.11,0.05,85.0,7.6,E
4392,Skylanders: Trap Team,PS4,2014.0,Action,0.19,0.18,0.0,0.07,78.0,5.6,E10+
4482,Sleeping Dogs,PS4,2014.0,Action,0.16,0.2,0.0,0.07,,,
4531,Wolfenstein: The Old Blood,PS4,2015.0,Action,0.1,0.25,0.02,0.06,76.0,8,
4585,Trials Fusion,PS4,2014.0,Racing,0.13,0.22,0.01,0.07,79.0,7.2,E10+
4656,Just Dance 2014,PS4,2013.0,Misc,0.19,0.16,0.0,0.07,75.0,5.5,E10+
4676,Farming Simulator 17,PS4,2016.0,Simulation,0.05,0.31,0.0,0.06,69.0,8.7,E
4768,Dragon Quest Builders: Revive Alefgard,PS4,2016.0,Role-Playing,0.04,0.11,0.22,0.03,,,
4770,Tales of Zestiria,PS4,2015.0,Role-Playing,0.17,0.15,0.02,0.06,72.0,6.8,T
4786,Life is Strange,PS4,2016.0,Adventure,0.15,0.15,0.03,0.06,85.0,8.6,M
4879,Saints Row IV,PS4,2015.0,Action,0.13,0.18,0.03,0.06,,,
4886,Dishonored,PS4,2015.0,Action,0.12,0.2,0.02,0.06,,,
4913,Until Dawn: Rush of Blood,PS4,2016.0,Adventure,0.18,0.15,0.0,0.07,72.0,8,M
4917,Skylanders SWAP Force,PS4,2013.0,Platform,0.2,0.12,0.0,0.06,79.0,5.2,E10+
4943,F1 2016 (Codemasters),PS4,2016.0,Racing,0.03,0.29,0.01,0.05,,,
4944,Just Dance 2015,PS4,2014.0,Misc,0.19,0.13,0.0,0.07,72.0,5.8,E10+
4988,Rock Band 4,PS4,2015.0,Misc,0.26,0.05,0.0,0.07,78.0,6.3,T
5008,Deus Ex: Mankind Divided,PS4,2016.0,Role-Playing,0.11,0.21,0.0,0.06,84.0,7.6,M
5066,Resident Evil Zero,PS4,2016.0,Action,0.1,0.17,0.05,0.05,,,
5074,Persona 5,PS4,2016.0,Role-Playing,0.0,0.0,0.37,0.0,,,
5114,BioShock The Collection,PS4,2016.0,Shooter,0.1,0.19,0.02,0.06,84.0,8.5,M
5120,Rocket League,PS4,2016.0,Sports,0.03,0.28,0.0,0.05,85.0,8.7,E
5131,DiRT Rally,PS4,2016.0,Racing,0.04,0.27,0.0,0.05,85.0,8.1,E
5215,Just Dance 2016,PS4,2015.0,Misc,0.17,0.13,0.0,0.06,73.0,6.8,E10+
5255,Farming Simulator 2015,PS4,2015.0,Simulation,0.1,0.2,0.0,0.06,,,
5285,Homefront: The Revolution,PS4,2016.0,Shooter,0.06,0.21,0.03,0.05,48.0,3.8,M
5287,One Piece: Burning Blood,PS4,2016.0,Fighting,0.11,0.13,0.07,0.05,66.0,7.8,T
5320,Mirror's Edge Catalyst,PS4,2016.0,Platform,0.11,0.16,0.02,0.05,69.0,4.7,T
5338,TrackMania Turbo,PS4,2016.0,Action,0.03,0.26,0.0,0.05,81.0,7.9,E
5420,Dead or Alive 5,PS4,2015.0,Fighting,0.09,0.13,0.08,0.04,,,
5439,World of Final Fantasy,PS4,2016.0,Role-Playing,0.08,0.14,0.08,0.04,77.0,8.3,E10+
5444,NHL 17,PS4,2016.0,Sports,0.19,0.08,0.0,0.06,78.0,5.8,E10+
5448,Star Ocean 5: Integrity and Faithlessness,PS4,2016.0,Role-Playing,0.07,0.09,0.15,0.03,,,
5648,Murdered: Soul Suspect,PS4,2014.0,Action,0.09,0.16,0.02,0.05,59.0,6.9,M
5746,Tropico 5,PS4,2015.0,Simulation,0.06,0.16,0.06,0.04,76.0,7.1,T
5753,Skylanders: SuperChargers,PS4,2015.0,Action,0.17,0.08,0.0,0.05,81.0,3.3,E10+
5816,DmC: Devil May Cry,PS4,2015.0,Action,0.12,0.13,0.0,0.05,,,
5854,Batman: Arkham VR,PS4,2016.0,Action,0.25,0.0,0.0,0.06,75.0,7.3,M
5894,Dynasty Warriors 8: Xtreme Legends,PS4,2014.0,Action,0.09,0.11,0.06,0.04,,,
5988,Deadpool,PS4,2015.0,Action,0.14,0.11,0.0,0.05,60.0,5.7,M
5989,UEFA Euro 2016,PS4,2016.0,Sports,0.0,0.22,0.04,0.04,72.0,6.6,E
6056,Disgaea 5: Alliance of Vengeance,PS4,2015.0,Role-Playing,0.11,0.08,0.06,0.04,80.0,8.1,T
6085,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,2016.0,Action,0.0,0.0,0.28,0.0,,,
6113,Divinity: Original Sin,PS4,2015.0,Role-Playing,0.1,0.12,0.02,0.04,,,
6172,Payday 2,PS4,2015.0,Shooter,0.1,0.14,0.0,0.05,,,
6208,Attack on Titan (KOEI),PS4,2016.0,Action,0.04,0.11,0.11,0.03,,,
6310,Sherlock Holmes: Crimes & Punishments,PS4,2014.0,Adventure,0.09,0.14,0.0,0.04,,,
6427,Batman: Return to Arkham,PS4,2016.0,Action,0.07,0.16,0.0,0.04,73.0,8.5,T
6448,Tearaway Unfolded,PS4,2015.0,Platform,0.09,0.13,0.0,0.04,81.0,8.1,E
6461,J Stars Victory Vs.,PS4,2015.0,Fighting,0.08,0.14,0.0,0.04,,,
6537,Battleborn,PS4,2016.0,Shooter,0.12,0.08,0.02,0.04,68.0,6.8,T
6638,PlayStation VR Worlds,PS4,2016.0,Misc,0.06,0.14,0.02,0.04,59.0,7.1,M
6754,The Walking Dead: Season Two,PS4,2014.0,Adventure,0.1,0.09,0.01,0.04,,,
6756,Sword Art Online: Lost Song,PS4,2015.0,Role-Playing,0.1,0.11,0.0,0.04,63.0,6.3,T
6777,Onechanbara Z2: Chaos,PS4,2014.0,Action,0.14,0.03,0.04,0.04,57.0,6.5,M
6795,Samurai Warriors 4,PS4,2014.0,Action,0.08,0.07,0.06,0.03,76.0,8.1,T
6870,Destiny: The Collection,PS4,2016.0,Shooter,0.05,0.15,0.0,0.04,,8.1,T
6911,NBA Live 14,PS4,2013.0,Sports,0.15,0.05,0.0,0.04,43.0,2.7,E
6955,NBA Live 15,PS4,2014.0,Sports,0.16,0.04,0.0,0.04,59.0,5.6,E
7071,Transformers: Devastation,PS4,2015.0,Action,0.1,0.09,0.0,0.04,77.0,7.5,T
7078,Tales of Berseria,PS4,2016.0,Role-Playing,0.0,0.0,0.23,0.0,,,T
7159,Darksiders II,PS4,2015.0,Action,0.09,0.1,0.0,0.04,,,
7171,Ride,PS4,2015.0,Racing,0.04,0.13,0.03,0.03,66.0,7,E
7296,Angry Birds Star Wars,PS4,2013.0,Strategy,0.1,0.08,0.0,0.04,47.0,2,E
7331,Transformer: Rise of the Dark Spark,PS4,2014.0,Action,0.07,0.1,0.01,0.03,,,
7407,The Wolf Among Us,PS4,2014.0,Adventure,0.1,0.07,0.0,0.04,83.0,8.4,M
7479,Tony Hawk's Pro Skater 5,PS4,2015.0,Sports,0.09,0.08,0.0,0.03,32.0,1.5,T
7505,Assassin's Creed The Ezio Collection,PS4,2016.0,Action,0.04,0.13,0.0,0.03,72.0,7.4,M
7534,Valkyria Chronicles,PS4,2016.0,Role-Playing,0.07,0.05,0.05,0.03,,,
7539,Zombie Army Trilogy,PS4,2015.0,Shooter,0.05,0.12,0.0,0.03,62.0,6.8,
7578,The Heavy Rain and Beyond: Two Souls Collection,PS4,2016.0,Action,0.0,0.17,0.0,0.03,,,
7585,Odin Sphere: Leifthrasir,PS4,2016.0,Role-Playing,0.07,0.04,0.07,0.02,87.0,8.2,T
7755,Bound By Flame,PS4,2014.0,Role-Playing,0.08,0.09,0.0,0.03,53.0,5.9,M
7819,Dynasty Warriors 8: Empires,PS4,2014.0,Action,0.06,0.07,0.03,0.03,63.0,7.5,T
7906,Singstar: Ultimate Party,PS4,2014.0,Misc,0.0,0.16,0.0,0.03,47.0,4.1,
7966,Sword Art Online: Hollow Realization,PS4,2016.0,Role-Playing,0.06,0.02,0.1,0.02,69.0,7.7,T
7973,Godzilla (2015),PS4,2014.0,Action,0.11,0.03,0.02,0.03,,,
8057,Saint Seiya: Soldiers' Soul,PS4,2015.0,Fighting,0.0,0.12,0.04,0.02,59.0,7.8,T
8069,MotoGP 14 ,PS4,2014.0,Racing,0.04,0.11,0.0,0.03,73.0,6.4,E
8143,Senran Kagura: Estival Versus,PS4,2015.0,Action,0.08,0.0,0.08,0.02,67.0,8,M
8190,Back to the Future: The Game,PS4,2015.0,Adventure,0.1,0.05,0.0,0.03,,7.1,T
8198,NBA Live 16,PS4,2015.0,Sports,0.1,0.04,0.0,0.03,59.0,6.1,E
8208,Yakuza Zero: The Place of Oath,PS4,2015.0,Action,0.0,0.0,0.17,0.0,,,
8242,MotoGP 15,PS4,2015.0,Racing,0.0,0.12,0.03,0.02,66.0,,
8249,Toukiden Kiwami,PS4,2015.0,Action,0.05,0.07,0.02,0.02,74.0,7.6,T
8282,Jikkyou Powerful Pro Baseball 2016,PS4,2016.0,Sports,0.0,0.0,0.17,0.0,,,
8367,Bladestorm: Nightmare,PS4,2015.0,Action,0.08,0.04,0.03,0.02,58.0,6.5,T
8604,Guilty Gear Xrd: Sign,PS4,2014.0,Fighting,0.1,0.0,0.04,0.02,,,
8611,Yakuza Kiwami,PS4,2016.0,Adventure,0.0,0.0,0.16,0.0,,,
8636,Putty Squad,PS4,2013.0,Platform,0.06,0.07,0.0,0.03,38.0,2.9,E10+
8871,Warriors Orochi 3,PS4,2014.0,Action,0.04,0.05,0.04,0.02,,,
8886,The King of Fighters XIV,PS4,2016.0,Fighting,0.07,0.02,0.04,0.02,79.0,8.7,T
8899,LEGO Harry Potter Collection,PS4,2016.0,Action,0.01,0.11,0.0,0.02,73.0,8.1,E10+
8923,Yakuza: Ishin,PS4,2014.0,Action,0.0,0.0,0.15,0.0,,,
9012,BlazBlue: Chrono Phantasma Extend,PS4,2015.0,Action,0.07,0.03,0.02,0.02,80.0,7.7,T
9099,Skylanders Imaginators,PS4,2016.0,Platform,0.04,0.08,0.0,0.02,80.0,5.5,E10+
9117,XCOM 2,PS4,2016.0,Strategy,0.04,0.08,0.0,0.02,88.0,8,T
9197,7 Days to Die,PS4,2016.0,Action,0.04,0.08,0.0,0.02,45.0,5.9,M
9224,Dead Island Definitive Collection,PS4,2016.0,Action,0.03,0.07,0.01,0.02,63.0,6.4,M
9241,Brothers: A Tale of Two Sons,PS4,2015.0,Adventure,0.03,0.08,0.0,0.02,81.0,8.6,T
9425,Gravity Rush Remastered,PS4,2015.0,Action,0.02,0.05,0.04,0.01,80.0,8.2,T
9499,Final Fantasy XIV: Heavensward,PS4,2015.0,Action,0.0,0.06,0.06,0.01,86.0,7.6,T
9766,Don Bradman Cricket 14,PS4,2015.0,Sports,0.01,0.09,0.0,0.02,76.0,7.4,E
9770,Atelier Sophie: The Alchemist of the Mysterious Book,PS4,2015.0,Role-Playing,0.03,0.02,0.06,0.01,75.0,8.1,
9780,Sword Art Online: Hollow Fragment,PS4,2015.0,Role-Playing,0.0,0.1,0.0,0.02,,,
9793,Robinson: The Journey,PS4,2016.0,Action,0.06,0.03,0.0,0.02,65.0,6.9,
9885,Akiba's Trip: Undead & Undressed,PS4,2014.0,Action,0.08,0.0,0.01,0.02,,,
9922,Samurai Warriors 4-II,PS4,2015.0,Action,0.03,0.02,0.06,0.01,73.0,7.3,T
10015,Rugby 15,PS4,2015.0,Sports,0.04,0.06,0.0,0.02,19.0,3.4,E
10155,Digimon Story: Cyber Sleuth,PS4,2016.0,Role-Playing,0.0,0.1,0.0,0.02,75.0,8.5,T
10252,Wasteland 2,PS4,2015.0,Role-Playing,0.08,0.0,0.02,0.02,,,
10289,RIGS: Mechanized Combat League,PS4,2016.0,Action,0.03,0.05,0.01,0.02,79.0,7.9,T
10326,God Eater 2: Rage Burst,PS4,2015.0,Role-Playing,0.0,0.01,0.09,0.0,69.0,8,T
10405,Fate/Extella: The Umbral Star,PS4,2016.0,Action,0.0,0.0,0.11,0.0,,,T
10630,Earth Defense Force 2025.1: The Shadow of New Despair,PS4,2015.0,Action,0.0,0.0,0.1,0.0,,,
10724,Ultra Street Fighter IV,PS4,2015.0,Fighting,0.0,0.08,0.0,0.01,71.0,5.9,T
10725,EVE: Valkyrie,PS4,2016.0,Shooter,0.03,0.05,0.0,0.02,73.0,6.3,T
10728,The Crew: Wild Run,PS4,2015.0,Action,0.0,0.08,0.0,0.01,73.0,6.8,T
10736,Natural Doctrine,PS4,2014.0,Role-Playing,0.05,0.02,0.02,0.01,53.0,6,M
10772,The Idolmaster: Platinum Stars,PS4,2016.0,Simulation,0.0,0.0,0.1,0.0,,,
10793,Gundam Breaker 3,PS4,2016.0,Action,0.0,0.0,0.1,0.0,,,
10802,Samurai Warriors 4: Empires,PS4,2015.0,Action,0.02,0.01,0.06,0.01,71.0,6.5,T
10868,Super Robot Wars OG: The Moon Dwellers,PS4,2016.0,Misc,0.0,0.0,0.09,0.0,,,
10887,Devil May Cry 4,PS4,2015.0,Action,0.01,0.0,0.08,0.0,,,
10893,Adventure Time: Finn & Jake Investigations,PS4,2015.0,Action,0.03,0.05,0.0,0.02,,,
10925,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016.0,Action,0.05,0.02,0.0,0.02,44.0,5.5,T
10970,MXGP 2,PS4,2016.0,Racing,0.02,0.05,0.0,0.01,,,
11075,DriveClub VR,PS4,2016.0,Racing,0.03,0.05,0.0,0.01,67.0,7.4,E
11102,Arslan: The Warriors of Legend,PS4,2015.0,Action,0.03,0.01,0.04,0.01,69.0,6.6,T
11213,Batman: A Telltale Game Series,PS4,2016.0,Adventure,0.03,0.05,0.0,0.01,,,
11224,The Witch and the Hundred Knight,PS4,2015.0,Role-Playing,0.02,0.01,0.05,0.01,,,
11243,Assassin's Creed Chronicles,PS4,2016.0,Action,0.01,0.05,0.01,0.01,,6.1,T
11245,Lara Croft and the Temple of Osiris,PS4,2014.0,Action,0.0,0.07,0.0,0.01,74.0,6.7,T
11294,Toukiden 2,PS4,2016.0,Action,0.0,0.0,0.08,0.0,,,
11297,SD Gundam G Generation Genesis,PS4,2016.0,Strategy,0.0,0.0,0.08,0.0,,,
11301,BlazBlue Central Fiction,PS4,2016.0,Fighting,0.04,0.0,0.03,0.01,85.0,7.6,T
11362,The Golf Club,PS4,2014.0,Sports,0.05,0.02,0.0,0.01,66.0,6.3,E
11369,God Eater Resurrection,PS4,2015.0,Action,0.0,0.0,0.08,0.0,70.0,7.8,T
11379,Shovel Knight,PS4,2015.0,Platform,0.03,0.03,0.0,0.01,90.0,7.6,E
11414,Guilty Gear Xrd -Revelator-,PS4,2016.0,Fighting,0.03,0.0,0.05,0.01,,,
