,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
3892,Soul Sacrifice,PSV,2013.0,Role-Playing,0.15,0.08,0.22,0.06,77.0,8.2,M
3965,Unit 13,PSV,2012.0,Shooter,0.25,0.13,0.04,0.07,71.0,7.5,T
4289,PlayStation All-Stars Battle Royale,PSV,2012.0,Action,0.21,0.14,0.01,0.09,75.0,7.5,T
4320,God Eater 2,PSV,2013.0,Role-Playing,0.0,0.0,0.45,0.0,,,
4438,FIFA Soccer 13,PSV,2012.0,Action,0.0,0.28,0.05,0.11,57.0,4.1,E
4576,Batman: Arkham Origins Blackgate,PSV,2013.0,Action,0.16,0.17,0.0,0.1,61.0,6.8,T
4592,Virtua Tennis 4: World Tour,PSV,2011.0,Sports,0.04,0.28,0.01,0.09,,,
4699,FIFA 14,PSV,2013.0,Sports,0.08,0.23,0.01,0.09,,1.8,E
4722,God Eater 2: Rage Burst,PSV,2015.0,Role-Playing,0.0,0.03,0.37,0.01,,8.1,T
4745,Resistance: Burning Skies,PSV,2012.0,Shooter,0.18,0.15,0.02,0.06,60.0,6.8,M
4813,Ragnarok Odyssey,PSV,2012.0,Role-Playing,0.2,0.01,0.16,0.03,66.0,7.8,T
4901,Metal Gear Solid HD Edition,PSV,2012.0,Action,0.12,0.16,0.05,0.06,,,
4961,Sonic & All-Stars Racing Transformed,PSV,2012.0,Racing,0.09,0.2,0.0,0.09,,,
5028,Tales of Hearts,PSV,2013.0,Role-Playing,0.11,0.11,0.09,0.07,,,
5188,Sword Art Online: Lost Song,PSV,2015.0,Role-Playing,0.06,0.04,0.23,0.03,70.0,7.1,T
5245,Dragon's Crown,PSV,2013.0,Role-Playing,0.14,0.05,0.12,0.05,78.0,8.4,T
5248,Wipeout 2048,PSV,2012.0,Racing,0.13,0.17,0.0,0.05,79.0,8.2,E10+
5291,Toukiden: The Age of Demons,PSV,2013.0,Action,0.04,0.04,0.25,0.02,71.0,8,T
5470,LEGO Batman 2: DC Super Heroes,PSV,2012.0,Action,0.16,0.11,0.0,0.06,62.0,6.7,E10+
5525,Danganronpa: Trigger Happy Havoc,PSV,2013.0,Misc,0.09,0.05,0.15,0.04,80.0,8.1,M
5610,Hatsune Miku: Project Diva F 2nd,PSV,2014.0,Misc,0.08,0.05,0.16,0.04,81.0,8.4,T
5630,Persona 4: Dancing All Night,PSV,2015.0,Misc,0.09,0.04,0.15,0.04,76.0,8.6,T
5863,Lego Batman 3: Beyond Gotham,PSV,2014.0,Action,0.05,0.19,0.0,0.07,,7.7,E10+
5887,Madden NFL 13,PSV,2012.0,Sports,0.28,0.0,0.0,0.02,63.0,7.3,E
5898,Dragon Quest Builders: Revive Alefgard,PSV,2016.0,Role-Playing,0.0,0.0,0.3,0.0,,,
5903,Sword Art Online: Hollow Fragment,PSV,2014.0,Role-Playing,0.0,0.0,0.3,0.0,67.0,7.6,T
5927,Little Deviants,PSV,2011.0,Platform,0.14,0.12,0.0,0.04,57.0,5.5,E10+
5955,The LEGO Movie Videogame,PSV,2014.0,Action,0.04,0.19,0.0,0.07,,5.6,E10+
5968,Modnation Racers: Road Trip,PSV,2012.0,Racing,0.15,0.09,0.0,0.04,62.0,6.4,E
5977,Ultimate Marvel vs. Capcom 3,PSV,2011.0,Fighting,0.17,0.08,0.0,0.04,80.0,7.7,T
6021,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,PSV,2013.0,Fighting,0.08,0.02,0.16,0.03,,,
6118,LEGO The Lord of the Rings,PSV,2012.0,Action,0.09,0.13,0.0,0.06,54.0,5.6,E10+
6293,Disgaea 3: Absence of Detention,PSV,,Role-Playing,0.11,0.05,0.07,0.03,78.0,7.6,T
6763,Sly Cooper: Thieves in Time,PSV,2013.0,Platform,0.13,0.06,0.0,0.06,75.0,8.2,E10+
6788,Ys: Memories of Celceta,PSV,2012.0,Action,0.1,0.01,0.1,0.04,82.0,8.8,T
6800,Dynasty Warriors Next,PSV,2011.0,Action,0.05,0.06,0.11,0.02,67.0,7.5,T
6951,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PSV,2016.0,Action,0.0,0.0,0.23,0.0,,,
6973,Hatsune Miku: Project Diva f,PSV,2012.0,Misc,0.0,0.0,0.23,0.0,81.0,8,T
6974,The Legend of Heroes: Trails of Cold Steel,PSV,2013.0,Role-Playing,0.05,0.02,0.14,0.02,77.0,7.5,T
7084,Toukiden Kiwami,PSV,2014.0,Action,0.02,0.02,0.17,0.01,82.0,8.6,T
7094,Ninja Gaiden Sigma,PSV,2012.0,Action,0.1,0.05,0.04,0.03,,,
7095,Lumines: Electronic Symphony,PSV,2012.0,Misc,0.09,0.09,0.01,0.04,83.0,7.8,E
7124,LEGO Jurassic World,PSV,2015.0,Action,0.05,0.13,0.0,0.05,,7.6,E10+
7164,Soul Sacrifice Delta,PSV,2014.0,Action,0.0,0.08,0.12,0.02,82.0,8.4,M
7193,Muramasa: The Demon Blade,PSV,2013.0,Role-Playing,0.1,0.0,0.1,0.02,,,
7234,Asphalt: Injection,PSV,2011.0,Action,0.13,0.06,0.0,0.03,49.0,4.8,E10+
7401,World of Final Fantasy,PSV,2016.0,Role-Playing,0.04,0.06,0.08,0.03,77.0,8.6,E10+
7402,Danganronpa Another Episode: Ultra Despair Girls,PSV,2014.0,Action,0.06,0.01,0.12,0.02,72.0,8.4,M
7446,J Stars Victory Vs.,PSV,2014.0,Fighting,0.0,0.03,0.17,0.01,74.0,7.9,T
7507,God of War Collection,PSV,2014.0,Action,0.08,0.06,0.01,0.05,73.0,7.4,M
7662,Dungeon Hunter Alliance,PSV,2012.0,Action,0.07,0.09,0.0,0.03,49.0,6.4,T
7673,Silent Hill: Book of Memories,PSV,2012.0,Action,0.1,0.05,0.0,0.04,58.0,5.1,M
7769,Kan Colle Kai,PSV,2016.0,Action,0.0,0.0,0.19,0.0,,,
7842,MLB 12: The Show,PSV,2012.0,Sports,0.17,0.0,0.0,0.02,76.0,7.8,E
7843,God Eater Resurrection,PSV,2015.0,Action,0.0,0.0,0.19,0.0,,8.8,T
7882,3rd Super Robot Wars Z: Tengoku-Hen,PSV,2015.0,Action,0.0,0.0,0.19,0.0,,,
7890,3rd Super Robot Wars Z Jigoku Hen,PSV,2014.0,Role-Playing,0.0,0.0,0.19,0.0,,,
7895,Street Fighter X Tekken,PSV,2012.0,Fighting,0.1,0.04,0.01,0.03,79.0,7.5,T
7897,The Legend of Heroes: Trails of Cold Steel II,PSV,2014.0,Role-Playing,0.02,0.02,0.13,0.01,80.0,7.3,T
7944,Phantasy Star Nova,PSV,2014.0,Role-Playing,0.0,0.0,0.19,0.0,,,
8022,Jikkyou Powerful Pro Baseball 2016,PSV,2016.0,Sports,0.0,0.0,0.18,0.0,,,
8059,LEGO Harry Potter: Years 5-7,PSV,2012.0,Action,0.07,0.07,0.0,0.03,64.0,6.8,E10+
8062,Corpse Party: Blood Drive,PSV,2014.0,Adventure,0.08,0.01,0.06,0.03,60.0,7.4,M
8083,Valhalla Knights 3,PSV,2013.0,Role-Playing,0.04,0.01,0.12,0.01,48.0,6.8,M
8091,Senran Kagura: Estival Versus,PSV,2015.0,Action,0.04,0.02,0.09,0.02,71.0,7.4,M
8221,Ridge Racer,PSV,2011.0,Racing,0.03,0.07,0.05,0.02,44.0,3.7,E10+
8308,Danganronpa 2: Goodbye Despair,PSV,2014.0,Misc,0.08,0.05,0.0,0.04,81.0,8.7,M
8338,Conception II: Children of the Seven Stars,PSV,2013.0,Role-Playing,0.1,0.0,0.04,0.03,62.0,7.6,M
8348,Digimon Story: Cyber Sleuth,PSV,2015.0,Role-Playing,0.0,0.0,0.17,0.0,,8.8,T
8388,Demon Gaze,PSV,2013.0,Role-Playing,0.04,0.02,0.08,0.02,70.0,7.4,T
8421,Mobile Suit Gundam: Extreme VS Force,PSV,2015.0,Action,0.0,0.0,0.17,0.0,57.0,7.3,E10+
8446,One Piece: Pirate Warriors 3,PSV,2015.0,Action,0.0,0.03,0.13,0.01,76.0,6.3,T
8466,Phantasy Star Online 2,PSV,2013.0,Role-Playing,0.0,0.0,0.16,0.0,,,
8682,Akiba's Trip: Undead & Undressed,PSV,2013.0,Action,0.04,0.02,0.08,0.01,,,
8767,Disgaea 4: A Promise Unforgotten,PSV,2014.0,Role-Playing,0.03,0.03,0.08,0.02,,,
8795,Gundam Breaker 2,PSV,2014.0,Action,0.0,0.0,0.15,0.0,,,
8812,Tokyo Xanadu,PSV,2015.0,Role-Playing,0.0,0.0,0.15,0.0,,,
8833,LEGO The Hobbit,PSV,2014.0,Action,0.02,0.09,0.0,0.03,,2.5,E10+
8835,Oreshika: Tainted Bloodlines,PSV,2014.0,Role-Playing,0.0,0.0,0.15,0.0,78.0,8,T
8888,Sword Art Online: Hollow Realization,PSV,2016.0,Role-Playing,0.0,0.04,0.1,0.01,60.0,7,T
9096,The Walking Dead: Season One,PSV,2013.0,Adventure,0.1,0.0,0.01,0.03,,,
9178,Odin Sphere: Leifthrasir,PSV,2016.0,Role-Playing,0.02,0.02,0.09,0.01,93.0,7.9,T
9198,Rayman Legends,PSV,2014.0,Platform,0.01,0.1,0.0,0.03,87.0,8.4,E10+
9276,Shinobido 2: Tales of the Ninja,PSV,2011.0,Action,0.04,0.05,0.02,0.02,,,
9350,Attack on Titan (KOEI),PSV,2016.0,Action,0.0,0.0,0.13,0.0,,,
9367,Pro Baseball Spirits 2015,PSV,2015.0,Action,0.0,0.0,0.13,0.0,,,
9373,Hyperdimension Neptunia,PSV,2013.0,Role-Playing,0.05,0.0,0.07,0.01,,,
9399,Injustice: Gods Among Us,PSV,2013.0,Fighting,0.09,0.0,0.0,0.03,,,
9427,Dengeki Bunko Fighting Climax,PSV,2014.0,Fighting,0.04,0.0,0.08,0.01,75.0,8.5,T
9440,LEGO Legends of Chima: Laval's Journey,PSV,2013.0,Adventure,0.01,0.09,0.0,0.03,64.0,6.6,E10+
9469,F1 2011,PSV,2011.0,Racing,0.03,0.07,0.01,0.02,66.0,6.2,E
9536,Deception IV: Blood Ties,PSV,2014.0,Action,0.02,0.02,0.07,0.01,67.0,7.5,M
9545,One Piece: Unlimited World Red,PSV,2014.0,Action,0.03,0.04,0.04,0.02,67.0,7.8,T
9573,Hyperdevotion Noire: Goddess Black Heart,PSV,2014.0,Role-Playing,0.04,0.01,0.06,0.02,68.0,7.1,T
9619,Dynasty Warriors: Gundam Reborn,PSV,2013.0,Action,0.0,0.0,0.13,0.0,,,
9658,LEGO Marvel's Avengers,PSV,2016.0,Action,0.02,0.07,0.0,0.03,,6.6,E10+
9675,Kidou Senshi Gundam Seed Battle Destiny,PSV,2012.0,Action,0.0,0.0,0.12,0.0,,,
9694,One Piece: Pirate Warriors 2,PSV,2013.0,Action,0.0,0.0,0.12,0.0,,,
9722,Gundam Breaker 3,PSV,2016.0,Action,0.0,0.0,0.12,0.0,,,
9759,Touch My Katamari ,PSV,2011.0,Puzzle,0.07,0.03,0.0,0.02,69.0,7.4,E10+
9802,Hatsune Miku: Project Diva X,PSV,2016.0,Misc,0.01,0.0,0.1,0.0,83.0,8,T
9893,Jikkyou Powerful Pro Yakyuu 2014,PSV,2014.0,Sports,0.0,0.0,0.12,0.0,,,
9926,Love Live! School Idol Paradise,PSV,2014.0,Misc,0.0,0.0,0.12,0.0,,,
9949,Reality Fighters,PSV,2012.0,Fighting,0.05,0.05,0.0,0.02,54.0,3.8,T
9993,Dynasty Warriors 8: Xtreme Legends,PSV,2013.0,Action,0.03,0.02,0.05,0.02,,,
10030,Hyperdimension Neptunia U: Action Unleashed,PSV,2014.0,Action,0.03,0.01,0.06,0.01,71.0,6.8,T
10074,MLB 13: The Show,PSV,2013.0,Sports,0.1,0.0,0.0,0.02,75.0,7.5,E
10113,Toukiden 2,PSV,2016.0,Action,0.0,0.0,0.11,0.0,,,
10148,LEGO Ninjago: Shadow of Ronin,PSV,2015.0,Action,0.01,0.08,0.0,0.02,70.0,tbd,E10+
10198,Valkyrie Drive: Bhikkhuni,PSV,2015.0,Action,0.0,0.03,0.07,0.01,72.0,8.5,M
10216,Samurai Warriors 4,PSV,2014.0,Action,0.0,0.0,0.11,0.0,76.0,8.6,T
10232,Yomawari,PSV,2015.0,Adventure,0.02,0.02,0.06,0.01,,,
10269,Blazblue: Continuum Shift Extend,PSV,2011.0,Fighting,0.03,0.05,0.02,0.02,83.0,7.5,T
10358,MLB 14: The Show,PSV,2014.0,Sports,0.08,0.0,0.0,0.03,68.0,7,E
10388,Dragon Ball Z: Battle of Z,PSV,2014.0,Fighting,0.0,0.04,0.06,0.01,66.0,7.5,T
10415,Mind Zero,PSV,2013.0,Role-Playing,0.05,0.0,0.04,0.02,59.0,6,T
10420,Taiko no Tatsujin: V Version,PSV,2015.0,Action,0.0,0.0,0.1,0.0,,,
10494,Dungeon Travelers 2: The Royal Library & The Monster Seal,PSV,2014.0,Role-Playing,0.03,0.02,0.05,0.01,,,
10554,Football Manager 2014,PSV,2013.0,Sports,0.0,0.08,0.0,0.02,,,
10576,Terraria,PSV,2013.0,Action,0.0,0.01,0.09,0.0,85.0,7.8,T
10596,Lord of Apocalypse,PSV,2011.0,Role-Playing,0.0,0.0,0.1,0.0,,,
10605,Resident Evil: Revelations 2,PSV,2015.0,Action,0.0,0.03,0.07,0.01,65.0,7.8,M
10690,Fate/hollow ataraxia,PSV,2014.0,Adventure,0.0,0.0,0.1,0.0,,,
10695,Tales of Innocence R,PSV,2012.0,Role-Playing,0.0,0.0,0.1,0.0,,,
10707,Steins;Gate,PSV,2013.0,Adventure,0.04,0.04,0.0,0.02,83.0,9.2,M
10730,The Walking Dead: Season Two,PSV,2014.0,Adventure,0.07,0.0,0.01,0.02,,,
10735,Code:Realize - Sousei no Himegimi,PSV,2014.0,Adventure,0.05,0.0,0.03,0.02,,,
10773,Jikkyou Powerful Pro Yakyuu 2013,PSV,2013.0,Sports,0.0,0.0,0.1,0.0,,,
10778,Makai Shin Trillion,PSV,2014.0,Role-Playing,0.02,0.01,0.06,0.01,,,
10780,Digimon World: Next Order,PSV,2016.0,Action,0.0,0.0,0.1,0.0,,,
10783,Operation Abyss: New Tokyo Legacy,PSV,2014.0,Role-Playing,0.02,0.0,0.06,0.01,66.0,7.3,M
10786,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,PSV,2012.0,Adventure,0.0,0.0,0.1,0.0,,,
10819,Lego Star Wars: The Force Awakens,PSV,2016.0,Action,0.01,0.06,0.01,0.02,,7.1,E10+
10825,One Piece: Burning Blood,PSV,2016.0,Fighting,0.0,0.02,0.07,0.0,62.0,7.8,T
10828,Gundam Breaker,PSV,2013.0,Action,0.0,0.0,0.09,0.0,,,
10875,Girls und Panzer: I Will Master Tankery,PSV,2014.0,Action,0.0,0.0,0.09,0.0,,,
10882,Ys VIII: Lacrimosa of Dana,PSV,2016.0,Role-Playing,0.0,0.0,0.09,0.0,,,
10906,MegaTagmension Blanc + Neptune VS Zombies,PSV,2015.0,Action,0.02,0.01,0.05,0.01,,,
10959,Steins;Gate 0,PSV,2015.0,Adventure,0.0,0.03,0.05,0.01,86.0,9.3,M
10966,Army Corps of Hell,PSV,2011.0,Action,0.04,0.04,0.0,0.02,57.0,6.6,M
10972,Hyperdimension Idol Neptunia PP,PSV,2013.0,Misc,0.02,0.02,0.04,0.01,,,
11020,Dead or Alive 5,PSV,2013.0,Fighting,0.0,0.05,0.03,0.01,,,
11029,Michael Jackson: The Experience,PSV,2011.0,Misc,0.04,0.03,0.0,0.02,57.0,5.8,E10+
11115,Atelier Totori: The Adventurer of Arland,PSV,2012.0,Role-Playing,0.0,0.0,0.09,0.0,,,
11120,Fate/Extella: The Umbral Star,PSV,2016.0,Action,0.0,0.0,0.09,0.0,,,T
11160,Jikkyou Powerful Pro Yakyuu 2012,PSV,2012.0,Action,0.0,0.0,0.09,0.0,,,
11255,SD Gundam G Generation Genesis,PSV,2016.0,Strategy,0.0,0.0,0.09,0.0,,,
11339,Angry Birds Star Wars,PSV,2013.0,Strategy,0.03,0.03,0.0,0.02,,2,E
11384,Invizimals: The Alliance,PSV,2013.0,Action,0.0,0.06,0.0,0.02,69.0,6.8,E10+
11543,Gekijouban Madoka Magicka: The Battle Pentagram,PSV,2013.0,Action,0.0,0.0,0.08,0.0,,,
11581,Lost Dimension,PSV,2014.0,Role-Playing,0.03,0.01,0.02,0.02,72.0,8.3,T
11731,Genkai Totsuki Moero Chronicle,PSV,2014.0,Role-Playing,0.0,0.0,0.08,0.0,,,
11751,Yoru no Nai Kuni,PSV,2015.0,Role-Playing,0.0,0.0,0.08,0.0,,,
11763,Supremacy MMA,PSV,2012.0,Fighting,0.02,0.04,0.0,0.01,,,
11773,AKB1/149: Love Election,PSV,2012.0,Adventure,0.0,0.0,0.07,0.0,,,
11810,PhotoKano,PSV,2013.0,Adventure,0.0,0.0,0.07,0.0,,,
11811,Warriors Orochi 3,PSV,2013.0,Action,0.0,0.0,0.07,0.0,,,
11815,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013.0,Sports,0.0,0.0,0.07,0.0,,,
11827,Utawarerumono: Itsuwari no Kamen,PSV,2015.0,Adventure,0.0,0.0,0.07,0.0,,,
11929,Hyperdimension Neptunia Re;Birth 3,PSV,2014.0,Action,0.04,0.02,0.0,0.02,,,
11983,The Legend of Heroes: Trails in the Sky First Chapter,PSV,2015.0,Role-Playing,0.0,0.0,0.07,0.0,,,
11996,Child of Light,PSV,2014.0,Role-Playing,0.0,0.04,0.02,0.01,83.0,7.8,E10+
11997,The Legend of Heroes VII: The Trail of Zero,PSV,2012.0,Role-Playing,0.0,0.0,0.07,0.0,,,
12012,IA/VT Colorful,PSV,2015.0,Misc,0.0,0.0,0.07,0.0,,,
12048,BlazBlue: Chrono Phantasma,PSV,2014.0,Fighting,0.03,0.0,0.03,0.01,,7.8,T
12051,Tokyo Twilight Ghost Hunters,PSV,2014.0,Role-Playing,0.03,0.01,0.02,0.01,63.0,7,T
12056,Earth Defense Force 2: Invaders from Planet Space,PSV,2014.0,Action,0.02,0.0,0.04,0.01,72.0,8.5,T
12133,Pro Yaky? Spirits 2014,PSV,2014.0,Sports,0.0,0.0,0.07,0.0,,,
12156,Assassin's Creed Chronicles,PSV,2016.0,Action,0.01,0.04,0.01,0.01,70.0,8,T
12189,Hyperdimension Neptunia Victory,PSV,2014.0,Role-Playing,0.0,0.0,0.07,0.0,,,
12266,Natural Doctrine,PSV,2014.0,Role-Playing,0.02,0.01,0.03,0.01,60.0,7.5,M
12276,Atelier Meruru: Alchemist of Arland 3,PSV,2013.0,Role-Playing,0.0,0.0,0.06,0.0,,,
12286,Genkai Tokki Monster Monpiece,PSV,2013.0,Strategy,0.0,0.0,0.06,0.0,,,
12311,Criminal Girls: Invite Only,PSV,2013.0,Role-Playing,0.01,0.01,0.04,0.01,55.0,6.7,M
12313,Samurai Warriors Chronicles 3,PSV,2014.0,Action,0.0,0.0,0.06,0.0,70.0,7.9,T
12316,Bullet Girls,PSV,2014.0,Action,0.0,0.0,0.06,0.0,,,
12352,Utawarerumono: Futari no Hakuoro,PSV,2016.0,Misc,0.0,0.0,0.06,0.0,,,
12380,Pro Yaky? Spirits 2013,PSV,2013.0,Sports,0.0,0.0,0.06,0.0,,,
12405,Zero Escape: Zero Time Dilemma,PSV,2016.0,Adventure,0.03,0.0,0.02,0.01,83.0,8.3,M
12414,Disney Infinity 2.0: Marvel Super Heroes,PSV,2015.0,Action,0.0,0.05,0.0,0.01,,,
12433,Earth Defense Force 2017 Portable,PSV,2012.0,Action,0.0,0.0,0.06,0.0,68.0,7.9,T
12462,Grand Kingdom,PSV,2015.0,Role-Playing,0.01,0.01,0.04,0.01,76.0,8.8,T
12522,Summon Night 6: Lost Borders,PSV,2016.0,Action,0.0,0.0,0.06,0.0,,,
12533,Genkai Tokki: Moero Crystal,PSV,2015.0,Role-Playing,0.0,0.0,0.06,0.0,,,
12540,The Legend of Heroes VII: The Trail of Blue,PSV,2014.0,Role-Playing,0.0,0.0,0.06,0.0,,,
12567,Atelier Sophie: The Alchemist of the Mysterious Book,PSV,2015.0,Role-Playing,0.0,0.0,0.06,0.0,,8,T
12617,Mahouka Koukou no Rettousei: Out of Order,PSV,2014.0,Adventure,0.0,0.0,0.06,0.0,,,
12683,Exist Archive: The Other Side of the Sky,PSV,2015.0,Role-Playing,0.01,0.0,0.05,0.0,71.0,8.3,T
12712,Chaos Rings III,PSV,2014.0,Role-Playing,0.0,0.0,0.06,0.0,,,
12770,Pro Yaky? Spirits 2012,PSV,2012.0,Sports,0.0,0.0,0.06,0.0,,,
12778,MotorStorm RC,PSV,2012.0,Racing,0.0,0.04,0.0,0.01,78.0,6.8,E
12787,Fate/Stay Night [Réalta Nua],PSV,2012.0,Adventure,0.0,0.0,0.06,0.0,,,
12793,Miracle Girls Festival,PSV,2015.0,Misc,0.0,0.0,0.06,0.0,,,
12813,Caligula,PSV,2016.0,Role-Playing,0.0,0.0,0.06,0.0,,,
12821,Samurai Warriors 4: Empires,PSV,2015.0,Action,0.0,0.0,0.06,0.0,,tbd,T
12854,Saki: Zenkoku-hen,PSV,2015.0,Misc,0.0,0.0,0.06,0.0,,,
12890,Chaos;Child,PSV,2015.0,Adventure,0.0,0.0,0.05,0.0,,,
12915,Samurai Warriors 4-II,PSV,2015.0,Action,0.0,0.0,0.05,0.0,,tbd,T
12922,Uta no Prince-Sama: Music 3,PSV,2016.0,Action,0.0,0.0,0.05,0.0,,,
12942,Project Setsuna,PSV,2016.0,Role-Playing,0.0,0.0,0.05,0.0,,,
12945,Criminal Girls 2,PSV,2015.0,Role-Playing,0.01,0.01,0.03,0.01,,,
12946,Omega Labyrinth,PSV,2015.0,Role-Playing,0.0,0.0,0.05,0.0,,,
12956,Nobunaga's Ambition: Sphere of Influence,PSV,2014.0,Strategy,0.0,0.0,0.05,0.0,,,
13011,Luminous Arc Infinity,PSV,2015.0,Action,0.0,0.0,0.05,0.0,,,
13053,To Heart 2: Dungeon Travelers,PSV,2015.0,Adventure,0.0,0.0,0.05,0.0,,,
13113,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,PSV,2015.0,Action,0.01,0.0,0.04,0.0,,,
13129,Super Heroine Chronicle,PSV,2014.0,Role-Playing,0.0,0.0,0.05,0.0,,,
13173,Atelier Rorona: Alchemist of Arland,PSV,2013.0,Role-Playing,0.0,0.0,0.05,0.0,,,
13183,Kamen Rider: Battride War Genesis,PSV,2016.0,Action,0.0,0.0,0.05,0.0,,,
13349,Tokyo Ghoul: Jail,PSV,2015.0,Racing,0.0,0.0,0.05,0.0,,,
13371,Shin Hayarigami,PSV,2014.0,Adventure,0.0,0.0,0.05,0.0,,,
13391,Puyo Puyo Tetris,PSV,2014.0,Puzzle,0.0,0.0,0.05,0.0,,,
13402,Time Travelers,PSV,2012.0,Adventure,0.0,0.0,0.05,0.0,,,
13407,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PSV,2011.0,Adventure,0.0,0.0,0.05,0.0,,,
13419,To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,2014.0,Action,0.0,0.0,0.05,0.0,,,
13434,Atelier Ayesha: The Alchemist of Dusk,PSV,2014.0,Role-Playing,0.0,0.0,0.05,0.0,,,
13464,Root Letter,PSV,2016.0,Adventure,0.0,0.03,0.01,0.01,78.0,7.8,M
13476,Hakuouki SSL: Sweet School Life,PSV,2014.0,Adventure,0.0,0.0,0.05,0.0,,,
13486,Atelier Escha & Logy: Alchemists of the Dusk Sky,PSV,2015.0,Role-Playing,0.0,0.0,0.05,0.0,,,
13520,World Trigger: Borderless Mission,PSV,2015.0,Action,0.0,0.0,0.04,0.0,,,
13558,Hyperdimension Neptunia mk2,PSV,2014.0,Action,0.0,0.0,0.04,0.0,,,
13568,Refrain no Chika Meikyuu to Majo no Ryodan,PSV,2016.0,Action,0.0,0.0,0.04,0.0,,,
13615,Little Battlers eXperience W,PSV,2012.0,Role-Playing,0.0,0.0,0.04,0.0,,,
13626,The Wolf Among Us,PSV,2014.0,Adventure,0.03,0.0,0.0,0.01,,8.4,M
13676,Amagami,PSV,2014.0,Adventure,0.0,0.0,0.04,0.0,,,
13683,Arcana Heart 3,PSV,2014.0,Fighting,0.02,0.0,0.02,0.01,,,
13715,Bullet Girls 2,PSV,2016.0,Action,0.0,0.0,0.04,0.0,,,
13721,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PSV,2016.0,Misc,0.0,0.0,0.04,0.0,,,
13770,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012.0,Action,0.0,0.0,0.04,0.0,,,
13807,Ben 10 Galactic Racing,PSV,2012.0,Racing,0.02,0.01,0.0,0.01,,3.8,E
13863,Yuki Yuna is a Hero: Memory of the Forest,PSV,2015.0,Action,0.0,0.0,0.04,0.0,,,
13897,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,PSV,2015.0,Role-Playing,0.0,0.0,0.04,0.0,,,
13918,Gal Gun: Double Peace,PSV,2015.0,Action,0.0,0.02,0.01,0.01,,8.1,M
13956,The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,2015.0,Misc,0.0,0.0,0.04,0.0,,,
13985,Ar Nosurge: Ode to an Unborn Star,PSV,2014.0,Role-Playing,0.0,0.0,0.04,0.0,,,
14011,Ray Gigant,PSV,2015.0,Role-Playing,0.0,0.0,0.04,0.0,72.0,8.1,T
14015,Winning Post 8 ,PSV,2014.0,Racing,0.0,0.0,0.04,0.0,,,
14025,Super Hero Generation,PSV,2014.0,Role-Playing,0.0,0.0,0.04,0.0,,,
