,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
1402,Paper Mario,N64,2000.0,Role-Playing,0.58,0.18,0.59,0.02,,,
1415,Pocket Monsters Stadium,N64,1998.0,Strategy,0.0,0.0,1.37,0.0,,,
1470,WWF War Zone,N64,1998.0,Fighting,1.08,0.24,0.0,0.02,,,
1697,Kobe Bryant in NBA Courtside,N64,1998.0,Sports,1.02,0.13,0.04,0.01,,,
1728,Mission: Impossible,N64,1997.0,Action,0.74,0.38,0.02,0.03,,,
1749,Jet Force Gemini,N64,1999.0,Shooter,0.78,0.28,0.07,0.02,,,
1789,South Park,N64,1998.0,Shooter,0.9,0.23,0.0,0.02,,,
1820,Pilotwings 64,N64,1996.0,Simulation,0.56,0.24,0.3,0.02,,,
1858,F-Zero X,N64,1998.0,Racing,0.45,0.33,0.29,0.03,,,
1949,NFL Quarterback Club 98,N64,1997.0,Sports,1.01,0.05,0.0,0.01,,,
1950,NFL Blitz,N64,1998.0,Sports,1.02,0.04,0.0,0.01,,,
1993,Bomberman 64,N64,1997.0,Puzzle,0.5,0.2,0.31,0.03,,,
2064,Excitebike 64,N64,2000.0,Racing,0.65,0.15,0.19,0.01,,,
2104,NASCAR 99,N64,1998.0,Racing,0.94,0.04,0.0,0.01,,,
2142,Mortal Kombat Trilogy,N64,1996.0,Fighting,0.72,0.22,0.0,0.02,,,
2220,Toy Story 2: Buzz Lightyear to the Rescue!,N64,1999.0,Platform,0.71,0.2,0.0,0.01,,,
2253,Knockout Kings 2000,N64,1999.0,Fighting,0.63,0.27,0.0,0.02,,,
2277,Glover,N64,1998.0,Platform,0.72,0.17,0.0,0.01,,,
2309,Madden NFL 99,N64,1998.0,Sports,0.84,0.05,0.0,0.01,,,
2421,Madden Football 64,N64,1997.0,Sports,0.81,0.04,0.0,0.01,,,
2510,Killer Instinct Gold,N64,1996.0,Fighting,0.61,0.19,0.0,0.01,,,
2540,Army Men: Sarge's Heroes,N64,1999.0,Action,0.68,0.12,0.0,0.01,,,
2594,WCW Mayhem,N64,1999.0,Fighting,0.63,0.15,0.0,0.01,,,
2602,Major League Baseball Featuring Ken Griffey Jr,N64,1998.0,Sports,0.75,0.03,0.0,0.01,,,
2659,Conker's Bad Fur Day,N64,2001.0,Platform,0.53,0.22,0.0,0.02,,,
2690,Tony Hawk's Pro Skater 2,N64,2001.0,Sports,0.59,0.16,0.0,0.01,,,
2729,San Francisco Rush: Extreme Racing,N64,1997.0,Racing,0.63,0.11,0.0,0.01,,,
2797,Mortal Kombat 4,N64,1998.0,Fighting,0.55,0.17,0.0,0.01,,,
2881,Blast Corps,N64,1997.0,Action,0.39,0.09,0.17,0.06,,,
2882,LEGO Racers,N64,1999.0,Racing,0.51,0.18,0.0,0.01,,,
2883,WWF Attitude,N64,1999.0,Fighting,0.57,0.13,0.0,0.01,,,
3145,Tom Clancy's Rainbow Six,N64,1999.0,Shooter,0.48,0.15,0.0,0.01,,,
3146,Castlevania,N64,1999.0,Platform,0.44,0.1,0.04,0.05,,,
3147,Rayman 2: The Great Escape,N64,1999.0,Platform,0.4,0.22,0.0,0.02,,,
3164,Madden NFL 2001,N64,2000.0,Sports,0.6,0.03,0.0,0.01,,,
3165,Cruis'n World,N64,1998.0,Racing,0.59,0.04,0.0,0.01,,,
3190,A Bug's Life,N64,1998.0,Platform,0.49,0.13,0.0,0.01,,,
3242,Beetle Adventure Racing!,N64,1999.0,Racing,0.4,0.2,0.0,0.02,,,
3262,NFL Quarterback Club 99,N64,1998.0,Sports,0.59,0.02,0.0,0.0,,,
3316,Madden NFL 2000,N64,1999.0,Sports,0.58,0.02,0.0,0.0,,,
3347,International Superstar Soccer 64,N64,1997.0,Sports,0.09,0.26,0.23,0.02,,,
3348,Mickey's Speedway USA,N64,2000.0,Racing,0.37,0.08,0.14,0.01,,,
3402,Extreme-G,N64,1997.0,Racing,0.47,0.11,0.0,0.01,,,
3403,Ready 2 Rumble Boxing,N64,1999.0,Sports,0.47,0.11,0.0,0.01,,,
3455,International Superstar Soccer '98,N64,1998.0,Sports,0.06,0.3,0.19,0.03,,,
3456,FIFA: Road to  World Cup 98,N64,1997.0,Sports,0.15,0.39,0.0,0.03,,,
3457,World Cup 98,N64,1998.0,Sports,0.14,0.4,0.0,0.04,,,
3482,NFL Blitz 2000,N64,1999.0,Sports,0.55,0.02,0.0,0.0,,,
3514,NBA Hangtime,N64,1997.0,Sports,0.48,0.08,0.0,0.0,,,
3585,Resident Evil 2,N64,1999.0,Action,0.39,0.09,0.07,0.01,,,
3706,FIFA 99,N64,1998.0,Sports,0.11,0.39,0.0,0.03,,,
3707,Gauntlet Legends,N64,1999.0,Action,0.43,0.1,0.0,0.01,,,
3784,Spider-Man,N64,2000.0,Action,0.43,0.09,0.0,0.01,,,
3809,Wayne Gretzky's 3D Hockey,N64,1996.0,Sports,0.49,0.03,0.0,0.0,,,
3810,NASCAR 2000,N64,1999.0,Racing,0.49,0.03,0.0,0.0,,,
3905,Rugrats: Scavenger Hunt,N64,1999.0,Misc,0.41,0.09,0.0,0.01,,,
3906,International Superstar Soccer 2000 (All region sales),N64,1999.0,Sports,0.01,0.26,0.22,0.02,,,
3970,Rugrats in Paris: The Movie,N64,2000.0,Action,0.4,0.09,0.0,0.01,,,
4040,FIFA Soccer 64,N64,1997.0,Sports,0.16,0.3,0.0,0.03,,,
4098,Harvest Moon 64,N64,1999.0,Simulation,0.25,0.06,0.11,0.06,,,
4099,All-Star Baseball 99,N64,1998.0,Sports,0.44,0.04,0.0,0.0,,,
4131,NBA Live 99,N64,1998.0,Sports,0.45,0.02,0.0,0.0,,,
4165,Doom 64,N64,1997.0,Shooter,0.38,0.08,0.0,0.01,,,
4166,Bomberman Hero,N64,1998.0,Platform,0.27,0.06,0.08,0.05,,,
4167,Automobili Lamborghini,N64,1997.0,Racing,0.28,0.17,0.0,0.01,,,
4168,Quest 64,N64,1998.0,Role-Playing,0.38,0.08,0.0,0.01,,,
4327,Rampage World Tour,N64,1998.0,Action,0.36,0.08,0.0,0.01,,,
4328,Pokemon Puzzle League,N64,2000.0,Puzzle,0.36,0.08,0.0,0.01,,,
4382,NBA Live 2000,N64,1999.0,Sports,0.42,0.02,0.0,0.0,,,
4419,Duke Nukem 64,N64,1997.0,Shooter,0.35,0.08,0.0,0.01,,,
4474,Madden NFL 2002,N64,2001.0,Sports,0.41,0.02,0.0,0.0,,,
4512,Mischief Makers,N64,1997.0,Platform,0.25,0.06,0.07,0.06,,,
4513,WipEout 64,N64,1998.0,Racing,0.28,0.14,0.0,0.01,,,
4602,Dr. Mario 64,N64,2001.0,Puzzle,0.34,0.07,0.0,0.0,,,
4603,Jikkyou Powerful Pro Yakyuu 6,N64,1999.0,Sports,0.0,0.0,0.39,0.03,,,
4604,Army Men: Sarge's Heroes 2,N64,2000.0,Shooter,0.34,0.07,0.0,0.0,,,
4605,Rush 2: Extreme Racing USA,N64,1998.0,Racing,0.35,0.06,0.0,0.0,,,
4606,NFL Blitz 2001,N64,2000.0,Sports,0.34,0.07,0.0,0.0,,,
4707,Ogre Battle 64: Person of Lordly Caliber,N64,1999.0,Role-Playing,0.1,0.02,0.25,0.04,,,
4708,Superman: The New Superman Adventures,N64,1999.0,Action,0.33,0.07,0.0,0.0,,,
4801,NFL Quarterback Club 2000,N64,1999.0,Sports,0.37,0.03,0.0,0.0,,,
4802,Mortal Kombat Mythologies: Sub-Zero,N64,1997.0,Fighting,0.32,0.07,0.0,0.0,,,
4803,RR64: Ridge Racer 64,N64,1999.0,Racing,0.32,0.07,0.0,0.0,,,
4804,Top Gear Rally,N64,1997.0,Racing,0.32,0.07,0.0,0.0,,,
4865,NHL 99,N64,1998.0,Sports,0.38,0.01,0.0,0.0,,,
4907,All-Star Baseball 2000,N64,1999.0,Sports,0.36,0.03,0.0,0.0,,,
4908,Custom Robo V2,N64,2000.0,Fighting,0.0,0.0,0.34,0.05,,,
4909,Extreme-G: XG2,N64,1998.0,Racing,0.31,0.07,0.0,0.0,,,
4910,BattleTanx: Global Assault,N64,1999.0,Action,0.31,0.07,0.0,0.0,,,
5107,Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,N64,2000.0,Role-Playing,0.0,0.0,0.32,0.05,,,
5108,Turok: Rage Wars,N64,1999.0,Shooter,0.3,0.06,0.0,0.0,,,
5109,Scooby-Doo! Classic Creep Capers,N64,2000.0,Action,0.3,0.06,0.0,0.0,,,
5137,Bottom of the 9th,N64,1999.0,Sports,0.37,0.0,0.0,0.0,,,
5200,Saban's Power Rangers: Lightspeed Rescue,N64,2000.0,Action,0.29,0.06,0.0,0.0,,,
5201,Tetrisphere,N64,1997.0,Puzzle,0.29,0.06,0.0,0.0,,,
5203,Mystical Ninja starring Goemon,N64,1997.0,Action,0.07,0.02,0.23,0.04,,,
5293,Jikkyou Powerful Pro Yakyuu 2000,N64,2000.0,Sports,0.0,0.0,0.29,0.06,,,
5392,Off Road Challenge,N64,1998.0,Racing,0.27,0.06,0.0,0.0,,,
5491,BattleTanx,N64,1998.0,Action,0.26,0.06,0.0,0.0,,,
5492,Custom Robo,N64,,Role-Playing,0.0,0.0,0.29,0.04,,,
5568,NHL Breakaway 98,N64,1998.0,Sports,0.3,0.02,0.0,0.0,,,
5605,Nagano Winter Olympics 98,N64,1997.0,Sports,0.15,0.04,0.13,0.0,,,
5758,Goemon's Great Adventure,N64,1998.0,Platform,0.06,0.02,0.13,0.1,,,
5759,Hot Wheels Turbo Racing,N64,1999.0,Racing,0.25,0.06,0.0,0.0,,,
5760,Vigilante 8,N64,1998.0,Racing,0.25,0.06,0.0,0.0,,,
5761,Bass Hunter 64,N64,1999.0,Sports,0.25,0.06,0.0,0.0,,,
5762,Doubutsu no Mori,N64,2001.0,Simulation,0.0,0.0,0.26,0.05,,,
5763,Jikkyou Powerful Pro Yakyuu 4,N64,1997.0,Sports,0.0,0.0,0.26,0.05,,,
5875,Quake II,N64,1999.0,Shooter,0.24,0.06,0.0,0.0,,,
5876,Monster Truck Madness 64,N64,1999.0,Racing,0.24,0.06,0.0,0.0,,,
6000,Jeremy McGrath Supercross 2000,N64,1999.0,Racing,0.23,0.06,0.0,0.0,,,
6001,Supercross 2000,N64,1999.0,Racing,0.23,0.06,0.0,0.0,,,
6002,War Gods,N64,1997.0,Fighting,0.23,0.06,0.0,0.0,,,
6003,Viz,N64,1998.0,Racing,0.23,0.06,0.0,0.0,,,
6004,Top Gear Overdrive,N64,1998.0,Racing,0.23,0.06,0.0,0.0,,,
6005,Ken Griffey Jr.'s Slugfest,N64,1999.0,Sports,0.23,0.06,0.0,0.0,,,
6006,The New Tetris,N64,1999.0,Puzzle,0.22,0.05,0.02,0.0,,,
6007,Xena: Warrior Princess - The Talisman of Fate,N64,1999.0,Fighting,0.23,0.06,0.0,0.0,,,
6122,Triple Play 2000,N64,1999.0,Sports,0.27,0.01,0.0,0.0,,,
6328,Jikkyou Powerful Pro Yakyuu 5,N64,1998.0,Sports,0.0,0.0,0.27,0.0,,,
6329,NBA Jam 99,N64,1998.0,Sports,0.25,0.02,0.0,0.0,,,
6330,Shadow Man,N64,1999.0,Action,0.18,0.08,0.0,0.01,,,
6331,Command & Conquer,N64,1999.0,Strategy,0.22,0.05,0.0,0.0,,,
6332,NBA In The Zone '98,N64,1997.0,Sports,0.25,0.02,0.0,0.0,,,
6500,Armorines: Project S.W.A.R.M.,N64,1999.0,Shooter,0.21,0.05,0.0,0.0,,,
6501,Nightmare Creatures,N64,1996.0,Action,0.21,0.05,0.0,0.0,,,
6502,Star Wars Episode I: Battle for Naboo,N64,2000.0,Simulation,0.21,0.05,0.0,0.0,,,
6503,Duke Nukem: Zero Hour,N64,1999.0,Shooter,0.21,0.05,0.0,0.0,,,
6669,Fox Sports College Hoops '99,N64,1998.0,Sports,0.2,0.05,0.0,0.0,,,
6670,Wheel of Fortune,N64,1997.0,Misc,0.2,0.05,0.0,0.0,,,
6671,MRC: Multi-Racing Championship,N64,1997.0,Racing,0.2,0.05,0.0,0.0,,,
6672,F1 Pole Position 64,N64,1997.0,Racing,0.11,0.13,0.0,0.01,,,
6673,Gex 64: Enter the Gecko,N64,1998.0,Action,0.2,0.05,0.0,0.0,,,
6674,Wayne Gretzky's 3D Hockey '98,N64,1997.0,Sports,0.23,0.02,0.0,0.0,,,
6675,NBA Courtside 2 featuring Kobe Bryant,N64,1999.0,Sports,0.2,0.05,0.0,0.0,,,
6676,Hybrid Heaven,N64,1999.0,Role-Playing,0.16,0.04,0.05,0.0,,,
6677,NBA Showtime: NBA on NBC,N64,1999.0,Sports,0.23,0.02,0.0,0.0,,,
6845,Ready 2 Rumble Boxing: Round 2,N64,2000.0,Fighting,0.19,0.05,0.0,0.0,,,
6846,Army Men: Air Combat,N64,2000.0,Action,0.19,0.05,0.0,0.0,,,
6847,Paperboy,N64,1999.0,Action,0.19,0.05,0.0,0.0,,,
6848,South Park: Chef's Luv Shack,N64,1999.0,Misc,0.19,0.05,0.0,0.0,,,
6849,Midway's Greatest Arcade Hits Volume 1,N64,2000.0,Misc,0.19,0.05,0.0,0.0,,,
6850,Road Rash 64,N64,1999.0,Racing,0.19,0.05,0.0,0.0,,,
6983,All-Star Baseball 2001,N64,2000.0,Sports,0.22,0.01,0.0,0.0,,,
7130,64 de Hakken! Tamagotchi Minna de Tamagotchi World,N64,1997.0,Misc,0.0,0.0,0.22,0.0,,,
7200,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),N64,1996.0,Sports,0.0,0.0,0.22,0.0,,,
7201,Mega Man 64,N64,2000.0,Action,0.14,0.03,0.05,0.0,,,
7202,Rampage 2: Universal Tour,N64,1999.0,Action,0.18,0.04,0.0,0.0,,,
7203,Ms. Pac-Man: Maze Madness,N64,2000.0,Puzzle,0.18,0.04,0.0,0.0,,,
7204,ECW Hardcore Revolution,N64,2000.0,Fighting,0.18,0.04,0.0,0.0,,,
7395,Gex 3: Deep Cover Gecko,N64,1999.0,Platform,0.17,0.04,0.0,0.0,,,
7396,WinBack: Covert Operations,N64,1999.0,Shooter,0.17,0.04,0.0,0.0,,,
7397,ClayFighter 63 1/3,N64,1997.0,Fighting,0.17,0.04,0.0,0.0,,,
7398,Monopoly,N64,1999.0,Misc,0.17,0.04,0.0,0.0,,,
7399,WCW Nitro,N64,1998.0,Fighting,0.17,0.04,0.0,0.0,,,
7400,Cruis'n Exotica,N64,2000.0,Racing,0.17,0.04,0.0,0.0,,,
7600,Body Harvest,N64,1998.0,Shooter,0.16,0.04,0.0,0.0,,,
7601,San Francisco Rush 2049,N64,2000.0,Racing,0.16,0.04,0.0,0.0,,,
7602,Super Robot Taisen 64,N64,1999.0,Strategy,0.0,0.0,0.2,0.0,,,
7603,Snowboard Kids,N64,1996.0,Sports,0.16,0.04,0.0,0.0,,,
7604,Tigger's Honey Hunt,N64,2000.0,Platform,0.16,0.04,0.0,0.0,,,
7605,Famista 64,N64,,Sports,0.0,0.0,0.17,0.03,,,
7606,Roadsters 99,N64,1999.0,Racing,0.06,0.13,0.0,0.01,,,
7607,Magical Tetris Challenge,N64,1997.0,Puzzle,0.13,0.02,0.05,0.0,,,
7608,Twisted Edge Extreme Snowboarding,N64,1998.0,Sports,0.16,0.04,0.0,0.0,,,
7609,Disney's Tarzan,N64,2000.0,Platform,0.16,0.04,0.0,0.0,,,
7610,South Park Rally,N64,2000.0,Racing,0.16,0.04,0.0,0.0,,,
7765,Jikkyou J-League Perfect Striker,N64,1996.0,Sports,0.0,0.0,0.19,0.0,,,
7830,Quake,N64,1998.0,Shooter,0.15,0.04,0.0,0.0,,,
7832,Sesame Street: Elmo's Number Journey,N64,1999.0,Misc,0.15,0.04,0.0,0.0,,,
7833,Hexen,N64,1996.0,Shooter,0.15,0.04,0.0,0.0,,,
7834,Mace: The Dark Age,N64,1997.0,Fighting,0.15,0.04,0.0,0.0,,,
7835,Puyo Puyo Sun 64,N64,1997.0,Puzzle,0.0,0.0,0.16,0.03,,,
7836,AeroFighters Assault,N64,1997.0,Action,0.15,0.04,0.0,0.0,,,
7837,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),N64,1996.0,Sports,0.0,0.0,0.19,0.0,,,
8040,International Superstar Soccer 2000 (JP weekly sales),N64,1999.0,Sports,0.0,0.0,0.18,0.0,,,
8089,Re-Volt,N64,1999.0,Racing,0.14,0.04,0.0,0.0,,,
8090,Sesame Street: Elmo's Letter Adventure,N64,1999.0,Misc,0.14,0.04,0.0,0.0,,,
8321,Turok 3: Shadow of Oblivion,N64,2000.0,Shooter,0.12,0.05,0.0,0.0,,,
8322,Bomberman 64: The Second Attack!,N64,1999.0,Adventure,0.05,0.01,0.11,0.0,,,
8323,World Driver Championship,N64,1999.0,Racing,0.14,0.03,0.0,0.0,,,
8577,Tom and Jerry in Fists of Furry,N64,2000.0,Fighting,0.13,0.03,0.0,0.0,,,
8578,Hydro Thunder,N64,2000.0,Racing,0.13,0.03,0.0,0.0,,,
8579,Destruction Derby 64,N64,1999.0,Racing,0.13,0.03,0.0,0.0,,,
8580,Space Invaders,N64,1999.0,Shooter,0.13,0.03,0.0,0.0,,,
8581,Starcraft 64,N64,2000.0,Strategy,0.13,0.03,0.0,0.0,,,
8582,Buck Bumble,N64,1998.0,Action,0.13,0.03,0.0,0.0,,,
8583,California Speed,N64,1999.0,Misc,0.13,0.03,0.0,0.0,,,
8584,Wonder Project J2: Koruro no Mori no Josette,N64,1996.0,Simulation,0.0,0.0,0.12,0.04,,,
8585,Asteroids Hyper 64,N64,1999.0,Shooter,0.13,0.03,0.0,0.0,,,
8586,The Powerpuff Girls: Chemical X-Traction,N64,2001.0,Action,0.13,0.03,0.0,0.0,,,
8587,Fighters Destiny,N64,1998.0,Fighting,0.13,0.03,0.0,0.0,,,
8588,Jikkyou Powerful Pro Yakyuu Basic-han 2001,N64,2001.0,Sports,0.0,0.0,0.12,0.04,,,
8848,Dark Rift,N64,1997.0,Fighting,0.12,0.03,0.0,0.0,,,
8849,Derby Stallion 64,N64,2001.0,Sports,0.0,0.0,0.15,0.0,,,
8850,Doraemon 3: Nobi Dai no Machi SOS!,N64,2000.0,Platform,0.0,0.0,0.09,0.06,,,
8851,Space Station Silicon Valley,N64,1997.0,Adventure,0.12,0.03,0.0,0.0,,,
9149,Bio FREAKS,N64,1998.0,Action,0.11,0.03,0.0,0.0,,,
9150,Bassmasters 2000,N64,1999.0,Sports,0.11,0.03,0.0,0.0,,,
9151,WCW Backstage Assault,N64,,Action,0.11,0.03,0.0,0.0,,,
9152,Micro Machines 64 Turbo,N64,1999.0,Racing,0.11,0.03,0.0,0.0,,,
9475,Castlevania: Legacy of Darkness,N64,1999.0,Platform,0.06,0.02,0.05,0.0,,,
9476,Sin and Punishment,N64,2000.0,Shooter,0.0,0.0,0.13,0.0,,,
9477,NBA Jam 2000,N64,1999.0,Sports,0.12,0.01,0.0,0.0,,,
9820,Rocket: Robot on Wheels,N64,1999.0,Platform,0.1,0.02,0.0,0.0,,,
9821,Densha De Go! 64,N64,1999.0,Simulation,0.0,0.0,0.05,0.07,,,
9822,NFL QB Club 2001,N64,2000.0,Sports,0.11,0.01,0.0,0.0,,,
9823,Earthworm Jim 3D,N64,1999.0,Platform,0.1,0.02,0.0,0.0,,,
10199,Top Gear Rally 2,N64,1999.0,Racing,0.09,0.02,0.0,0.0,,,
10200,Chopper Attack,N64,1997.0,Action,0.09,0.02,0.0,0.0,,,
10201,Vigilante 8: 2nd Offense,N64,2000.0,Racing,0.09,0.02,0.0,0.0,,,
10202,Fighting Force 64,N64,1999.0,Action,0.09,0.02,0.0,0.0,,,
10204,Snowboard Kids 2,N64,1999.0,Sports,0.09,0.02,0.0,0.0,,,
10206,Tonic Trouble,N64,1999.0,Platform,0.09,0.02,0.0,0.0,,,
10207,Nuclear Strike 64,N64,1999.0,Simulation,0.09,0.02,0.0,0.0,,,
10208,Chameleon Twist,N64,1997.0,Platform,0.09,0.02,0.0,0.0,,,
10468,Mickey's Speedway USA (weekly JP sales),N64,2000.0,Racing,0.0,0.0,0.1,0.0,,,
10631,Lode Runner 3-D,N64,1998.0,Action,0.08,0.02,0.0,0.0,,,
10632,Indy Racing 2000,N64,2000.0,Racing,0.08,0.02,0.0,0.0,,,
10633,GT64 Championship Edition,N64,1998.0,Racing,0.08,0.02,0.0,0.0,,,
10634,Milo's Astro Lanes,N64,1998.0,Sports,0.08,0.02,0.0,0.0,,,
10635,Jeopardy!,N64,1998.0,Misc,0.08,0.02,0.0,0.0,,,
10636,Disney's Donald Duck: Goin' Quackers,N64,2000.0,Platform,0.08,0.02,0.0,0.0,,,
10637,Aidyn Chronicles: The First Mage,N64,2001.0,Role-Playing,0.08,0.02,0.0,0.0,,,
10638,Virtual Pool 64,N64,1998.0,Sports,0.08,0.02,0.0,0.0,,,
10639,Flying Dragon,N64,1997.0,Fighting,0.08,0.02,0.0,0.0,,,
10640,International Superstar Soccer 64 (weekly JP sales),N64,1997.0,Sports,0.0,0.0,0.05,0.05,,,
11055,Golden Nugget 64,N64,1998.0,Misc,0.07,0.02,0.0,0.0,,,
11056,Robotron 64,N64,1998.0,Shooter,0.07,0.02,0.0,0.0,,,
11058,Batman Beyond: Return of the Joker,N64,2000.0,Action,0.07,0.02,0.0,0.0,,,
11061,V-Rally Edition 99,N64,1998.0,Racing,0.07,0.02,0.0,0.0,,,
11062,Saikyou Habu Shogi,N64,1996.0,Misc,0.0,0.0,0.06,0.03,,,
11215,Mahjong Master,N64,1996.0,Misc,0.0,0.0,0.09,0.0,,,
11497,NHL Breakaway 99,N64,1998.0,Sports,0.07,0.01,0.0,0.0,,,
11498,Tony Hawk's Pro Skater 3,N64,2002.0,Sports,0.06,0.02,0.0,0.0,,,
11499,Iggy's Reckin' Balls,N64,1998.0,Racing,0.06,0.02,0.0,0.0,,,
11501,Bust-A-Move 2 Arcade Edition,N64,1997.0,Puzzle,0.06,0.02,0.0,0.0,,,
11502,Knife Edge: NoseGunner,N64,1998.0,Shooter,0.06,0.02,0.0,0.0,,,
11503,Wetrix,N64,1998.0,Puzzle,0.06,0.02,0.0,0.0,,,
11948,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64,2000.0,Sports,0.0,0.0,0.07,0.0,,,
12015,Shadowgate 64: Trials of the Four Towers,N64,1999.0,Adventure,0.06,0.01,0.0,0.0,,,
12016,Super Robot Spirits,N64,1998.0,Fighting,0.0,0.0,0.04,0.03,,,
12017,Mia Hamm Soccer 64,N64,2000.0,Sports,0.06,0.01,0.0,0.0,,,
12020,Aero Gauge,N64,1997.0,Racing,0.06,0.01,0.0,0.0,,,
12021,Battlezone: Rise of the Black Dogs,N64,2000.0,Strategy,0.06,0.01,0.0,0.0,,,
12536,Neon Genesis Evangelion,N64,1999.0,Adventure,0.0,0.0,0.06,0.0,,,
12553,Mike Piazza's Strike Zone,N64,1998.0,Sports,0.05,0.01,0.0,0.0,,,
12554,Bust-A-Move '99,N64,1998.0,Puzzle,0.05,0.01,0.0,0.0,,,
12555,Star Soldier: Vanishing Earth,N64,1998.0,Shooter,0.05,0.01,0.0,0.0,,,
12556,Top Gear Hyper-Bike,N64,1999.0,Racing,0.05,0.01,0.0,0.0,,,
12557,Brunswick Circuit Pro Bowling,N64,1999.0,Sports,0.05,0.01,0.0,0.0,,,
12558,Olympic Hockey 98,N64,1998.0,Sports,0.05,0.01,0.0,0.0,,,
12559,CyberTiger,N64,2000.0,Sports,0.05,0.01,0.0,0.0,,,
12560,Polaris SnoCross,N64,2000.0,Racing,0.05,0.01,0.0,0.0,,,
12561,Penny Racers,N64,1998.0,Racing,0.05,0.01,0.0,0.0,,,
12562,S.C.A.R.S,N64,1998.0,Racing,0.05,0.01,0.0,0.0,,,
12564,Virtual Chess 64,N64,1998.0,Misc,0.05,0.01,0.0,0.0,,,
13127,NHL Blades of Steel '99,N64,1999.0,Sports,0.05,0.0,0.0,0.0,,,
13151,Dual Heroes,N64,1997.0,Fighting,0.04,0.01,0.0,0.0,,,
13152,Fighter Destiny 2,N64,1999.0,Fighting,0.04,0.01,0.0,0.0,,,
13153,Hercules: The Legendary Journeys,N64,2000.0,Role-Playing,0.04,0.01,0.0,0.0,,,
