,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
408,The Legend of Zelda: Spirit Tracks,DS,2009.0,Action,1.4,0.91,0.74,0.26,87.0,7.8,E10+
415,Professor Layton and the Unwound Future,DS,2008.0,Puzzle,0.6,1.57,0.82,0.27,86.0,9.2,E10+
437,Club Penguin: Elite Penguin Force,DS,2008.0,Adventure,1.87,0.97,0.0,0.3,,8,E
442,Sonic Rush,DS,2005.0,Platform,1.21,1.56,0.06,0.29,82.0,8.5,E
444,Rhythm Heaven,DS,2008.0,Misc,0.55,0.5,1.93,0.13,83.0,9,E
446,Personal Trainer: Cooking,DS,2006.0,Misc,0.9,1.0,1.03,0.17,81.0,7.8,E
460,LEGO Batman: The Videogame,DS,2008.0,Action,1.75,1.01,0.0,0.29,72.0,8,E10+
492,Kirby Super Star Ultra,DS,2008.0,Platform,1.55,0.04,1.19,0.15,76.0,8.8,E
505,Imagine: Babyz,DS,2007.0,Simulation,1.3,1.26,0.0,0.31,,7.7,E
524,Imagine: Fashion Designer,DS,2007.0,Simulation,1.32,1.19,0.0,0.3,,7.6,E
544,Yoshi's Island DS,DS,2006.0,Platform,1.45,0.07,1.1,0.15,81.0,7.4,E
565,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010.0,Puzzle,1.63,0.51,0.35,0.18,79.0,7.7,E
566,Professor Layton and the Last Specter,DS,2009.0,Puzzle,0.28,1.39,0.68,0.32,83.0,8.7,E10+
572,Hannah Montana,DS,2006.0,Action,1.59,0.8,0.0,0.26,,6.7,E
593,Style Savvy,DS,2008.0,Simulation,0.62,0.82,0.96,0.18,73.0,7.7,E
611,Art Academy,DS,2010.0,Misc,0.26,1.65,0.33,0.28,75.0,8,E
691,WarioWare Touched!,DS,2004.0,Puzzle,0.51,0.45,1.21,0.13,,,
700,LEGO Harry Potter: Years 1-4,DS,2010.0,Action,1.07,0.99,0.0,0.22,72.0,7.2,E10+
702,Pokemon Ranger: Shadows of Almia,DS,2008.0,Role-Playing,0.94,0.53,0.62,0.18,68.0,8.2,E
743,LEGO Indiana Jones: The Original Adventures,DS,2008.0,Action,1.4,0.59,0.0,0.2,80.0,7.9,E
745,High School Musical: Makin' the Cut!,DS,2007.0,Puzzle,1.06,0.9,0.0,0.23,,,
761,Scribblenauts,DS,2009.0,Puzzle,1.67,0.3,0.02,0.18,79.0,7.6,E10+
764,Pokemon Ranger,DS,2006.0,Role-Playing,1.28,0.03,0.73,0.12,69.0,7.6,E
787,Tetris DS,DS,2006.0,Puzzle,0.63,0.05,1.35,0.08,84.0,8.7,E
802,Final Fantasy III,DS,2006.0,Role-Playing,0.89,0.04,1.07,0.09,77.0,7.1,E10+
812,The Sims 2: Pets,DS,2006.0,Simulation,0.92,0.93,0.0,0.22,49.0,5.2,E
831,Toy Story 3: The Video Game,DS,2010.0,Action,0.89,0.94,0.02,0.21,,,
840,Carnival Games,DS,2008.0,Misc,1.21,0.63,0.0,0.19,48.0,3.3,E
844,Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005.0,Role-Playing,1.15,0.04,0.83,0.0,62.0,8.1,E
855,TouchMaster,DS,2007.0,Puzzle,0.48,1.27,0.0,0.24,71.0,5.7,E10+
859,Kingdom Hearts 358/2 Days,DS,2009.0,Role-Playing,1.06,0.26,0.53,0.13,75.0,7.8,E10+
879,Kirby Squeak Squad,DS,2006.0,Platform,0.78,0.02,1.05,0.08,71.0,8.1,E
946,Phineas and Ferb,DS,2009.0,Action,1.32,0.37,0.0,0.15,80.0,4.5,E
955,Sonic Classic Collection,DS,2010.0,Platform,0.92,0.73,0.0,0.17,70.0,7.5,E
988,Dragon Quest Monsters: Joker,DS,2006.0,Role-Playing,0.23,0.02,1.49,0.02,75.0,7.4,E10+
1031,Dragon Quest VI: Realms of Revelation,DS,2010.0,Role-Playing,0.2,0.14,1.35,0.03,78.0,8.1,T
1046,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,DS,2006.0,Misc,0.0,0.0,1.71,0.0,,,
1048,Imagine: Teacher,DS,2008.0,Simulation,0.7,0.82,0.0,0.19,,tbd,E
1050,Deal or No Deal,DS,2007.0,Misc,1.15,0.4,0.0,0.15,20.0,1.9,E
1057,Ben 10: Protector of Earth,DS,2007.0,Action,0.68,0.82,0.0,0.19,,,
1067,Cooking Mama 3: Shop & Chop,DS,2009.0,Simulation,0.79,0.65,0.08,0.17,,,
1069,Personal Trainer: Math,DS,2007.0,Puzzle,0.48,1.12,0.0,0.08,63.0,tbd,E
1143,Dragon Quest IV: Chapters of the Chosen,DS,2007.0,Role-Playing,0.3,0.02,1.27,0.03,80.0,7.9,E10+
1150,Mario Hoops 3 on 3,DS,2006.0,Sports,0.98,0.04,0.49,0.09,69.0,8,E
1151,SpongeBob's Atlantis SquarePantis,DS,2007.0,Action,1.49,0.0,0.0,0.11,64.0,tbd,E
1181,Guitar Hero: On Tour Decades,DS,2008.0,Misc,0.84,0.57,0.0,0.16,72.0,8,E10+
1186,Dragon Quest V: Hand of the Heavenly Bride,DS,2008.0,Role-Playing,0.17,0.02,1.36,0.02,84.0,8.5,E10+
1187,High School Musical 3: Senior Year,DS,2008.0,Misc,0.63,0.76,0.0,0.17,,,
1193,Hannah Montana: Music Jam,DS,2007.0,Action,1.05,0.36,0.0,0.15,,,
1196,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009.0,Role-Playing,0.57,0.43,0.44,0.12,54.0,9,E
1199,MySims Kingdom,DS,2008.0,Simulation,0.8,0.59,0.01,0.16,58.0,tbd,E
1210,Moshi Monsters: Moshling Zoo,DS,2011.0,Misc,0.37,0.96,0.0,0.21,,tbd,E
1241,Disney Fairies: Tinker Bell,DS,2008.0,Adventure,0.85,0.51,0.01,0.15,,7.8,E
1251,The Simpsons Game,DS,2007.0,Action,0.56,0.77,0.0,0.17,69.0,7.3,T
1281,Bratz: Forever Diamondz,DS,2006.0,Adventure,0.43,0.88,0.0,0.18,,6.5,E
1283,Drawn To Life: SpongeBob SquarePants Edition,DS,2008.0,Adventure,0.99,0.35,0.0,0.13,68.0,5.5,E
1291,Imagine: Master Chef,DS,2007.0,Simulation,0.39,0.91,0.0,0.17,,tbd,E
1299,Super Scribblenauts,DS,2010.0,Puzzle,1.06,0.29,0.0,0.11,81.0,8.2,E10+
1309,Wall-E,DS,2008.0,Platform,0.46,0.82,0.0,0.17,54.0,tbd,E
1323,LEGO Battles: Ninjago,DS,2011.0,Strategy,1.02,0.32,0.0,0.11,59.0,6.9,E
1331,My Word Coach,DS,2007.0,Misc,0.37,0.89,0.0,0.18,71.0,6.8,E
1341,Disney Princess: Magical Jewels,DS,2007.0,Adventure,1.12,0.19,0.0,0.11,,tbd,E
1361,Dragon Quest Monsters: Joker 2,DS,2010.0,Role-Playing,0.09,0.07,1.24,0.02,77.0,7.3,E
1367,Hello Kitty Party,DS,2007.0,Misc,0.78,0.51,0.0,0.12,,tbd,E
1388,Inazuma Eleven 2,DS,2009.0,Role-Playing,0.0,0.19,1.18,0.03,,,
1407,Bakugan: Battle Brawlers,DS,2009.0,Action,1.26,0.02,0.0,0.1,60.0,6.7,E
1411,Final Fantasy XII: Revenant Wings,DS,2007.0,Role-Playing,0.33,0.41,0.54,0.1,81.0,6.1,E10+
1432,Gardening Mama,DS,2009.0,Puzzle,0.79,0.42,0.01,0.13,60.0,9.3,E
1451,Chrono Trigger,DS,2008.0,Role-Playing,0.61,0.16,0.49,0.08,92.0,8.9,E10+
1479,Grand Theft Auto: Chinatown Wars,DS,2009.0,Action,0.58,0.56,0.05,0.14,93.0,8.3,M
1487,Petz Wild Animals: Dolphinz,DS,2007.0,Simulation,0.71,0.48,0.0,0.13,,tbd,E
1518,Pokemon Ranger: Guardian Signs,DS,2010.0,Role-Playing,0.5,0.16,0.58,0.05,68.0,8.2,E
1525,Mario & Luigi: Partners in Time,DS,2005.0,Role-Playing,0.74,0.05,0.43,0.07,,,
1526,Namco Museum DS,DS,2007.0,Misc,1.13,0.01,0.06,0.09,67.0,5.9,E
1531,Sonic Colors,DS,2010.0,Platform,0.69,0.47,0.01,0.12,79.0,7.9,E
1541,Imagine: Wedding Designer,DS,2008.0,Simulation,0.55,0.59,0.0,0.14,,tbd,E
1560,Mystery Case Files: MillionHeir,DS,2008.0,Adventure,0.75,0.39,0.0,0.12,65.0,tbd,E
1578,Tamagotchi Connection: Corner Shop,DS,2005.0,Simulation,0.1,0.02,1.12,0.01,59.0,7.7,E
1580,Kung Fu Panda,DS,2008.0,Action,0.56,0.56,0.0,0.14,,,
1581,LEGO Battles,DS,2009.0,Strategy,0.77,0.37,0.0,0.11,65.0,8.9,E
1598,Ratatouille,DS,2007.0,Action,0.49,0.62,0.0,0.14,,,
1612,Transformers: Autobots / Decepticons,DS,2007.0,Action,1.12,0.02,0.0,0.09,,,
1617,Cars 2,DS,2011.0,Racing,0.68,0.4,0.04,0.11,,,
1636,Diddy Kong Racing DS,DS,2007.0,Racing,1.09,0.03,0.0,0.09,63.0,7.5,E
1654,Final Fantasy IV,DS,2007.0,Simulation,0.51,0.04,0.62,0.05,85.0,7.7,E10+
1704,Mario vs. Donkey Kong 2: March of the Minis,DS,2006.0,Puzzle,0.73,0.03,0.36,0.07,76.0,7.9,E
1707,LEGO Indiana Jones 2: The Adventure Continues,DS,2009.0,Action,0.65,0.42,0.0,0.11,59.0,tbd,E
1757,Sonic Rush Adventure,DS,2007.0,Platform,0.53,0.48,0.01,0.12,78.0,8.2,E
1769,High School Musical 2: Work This Out!,DS,2008.0,Misc,0.5,0.52,0.0,0.13,,,
1854,Plants vs. Zombies,DS,2011.0,Strategy,0.9,0.12,0.0,0.08,81.0,7.4,E10+
1871,Petz Dogz 2,DS,2007.0,Simulation,0.46,0.51,0.0,0.12,,tbd,E
1888,LEGO Star Wars III: The Clone Wars,DS,2011.0,Action,0.61,0.38,0.0,0.1,66.0,tbd,E
1894,Imagine: Babysitters,DS,2008.0,Simulation,0.63,0.35,0.0,0.1,,tbd,E
1914,LEGO Star Wars II: The Original Trilogy,DS,2006.0,Action,0.96,0.03,0.0,0.08,47.0,5,E
1917,Imagine: Fashion Designer New York,DS,2008.0,Simulation,0.65,0.32,0.0,0.1,,tbd,E
1929,MySims Agents,DS,2009.0,Adventure,0.54,0.42,0.0,0.11,60.0,tbd,E
1940,Spore Creatures,DS,2008.0,Simulation,0.66,0.3,0.0,0.1,65.0,6.5,E
1964,Call of Duty 4: Modern Warfare,DS,2007.0,Shooter,0.95,0.01,0.01,0.08,75.0,6.9,T
1969,Dora the Explorer: Dora Saves the Mermaids,DS,2007.0,Platform,0.97,0.01,0.0,0.07,44.0,tbd,E
1983,Imagine: Animal Doctor,DS,2007.0,Simulation,0.45,0.48,0.0,0.11,,7.4,E
1997,Sonic & Sega All-Stars Racing,DS,2010.0,Racing,0.43,0.5,0.0,0.11,,,
2007,Super Princess Peach,DS,2005.0,Platform,0.7,0.05,0.21,0.07,75.0,7.6,E
2017,Junior Brain Trainer,DS,2008.0,Misc,0.23,0.71,0.0,0.09,,tbd,E
2020,ZhuZhu Pets,DS,2010.0,Simulation,0.67,0.26,0.0,0.09,,tbd,E
2032,Petz: Catz 2,DS,2007.0,Simulation,0.51,0.4,0.0,0.11,,9,E
2039,Pokemon Conquest,DS,2012.0,Role-Playing,0.56,0.05,0.37,0.04,80.0,8.2,E
2043,Disney Fairies: Tinker Bell and the Lost Treasure,DS,2009.0,Adventure,0.56,0.34,0.02,0.09,,tbd,E
2052,Oshare Majo Love and Berry: DS Collection,DS,2006.0,Misc,0.0,0.0,1.01,0.0,,,
2081,Kirby: Mass Attack,DS,2011.0,Platform,0.48,0.06,0.41,0.05,83.0,8.6,E
2089,Apollo Justice: Ace Attorney,DS,2007.0,Adventure,0.28,0.04,0.64,0.03,78.0,8.1,T
2093,Puzzler Collection,DS,2008.0,Puzzle,0.16,0.78,0.0,0.04,71.0,tbd,E
2096,Littlest Pet Shop: Winter,DS,2008.0,Simulation,0.58,0.31,0.0,0.1,,tbd,E
2103,Zoo Tycoon DS,DS,2005.0,Strategy,0.86,0.03,0.01,0.08,44.0,6.6,E
2120,Tamagotchi Connection: Corner Shop 2,DS,2006.0,Simulation,0.09,0.01,0.86,0.01,66.0,tbd,E
2123,Disney Tangled,DS,2010.0,Action,0.53,0.35,0.0,0.09,,,
2127,Cars,DS,2006.0,Racing,0.85,0.04,0.0,0.07,54.0,2.1,E
2159,My Weight Loss Coach,DS,2008.0,Sports,0.3,0.54,0.0,0.11,63.0,7.6,E
2167,Mega Man Star Force Dragon / Leo / Pegasus,DS,2006.0,Action,0.39,0.0,0.53,0.03,,,
2176,Ben 10: Alien Force,DS,2008.0,Action,0.65,0.22,0.0,0.09,,2.8,E
2211,The Sims 2,DS,2005.0,Simulation,0.81,0.05,0.0,0.07,70.0,6.1,E10+
2228,Build-A-Bear Workshop,DS,2007.0,Simulation,0.85,0.01,0.0,0.07,61.0,4.8,E
2229,Kingdom Hearts Re:coded,DS,2010.0,Role-Playing,0.53,0.09,0.27,0.05,66.0,7,E10+
2231,Inazuma Eleven 3,DS,2010.0,Role-Playing,0.0,0.0,0.93,0.0,,,
2245,Monster High: Ghoul Spirit,DS,2011.0,Misc,0.69,0.16,0.0,0.07,,tbd,E
2246,Phoenix Wright: Ace Attorney,DS,2005.0,Adventure,0.44,0.05,0.39,0.05,81.0,9.2,T
2312,LEGO Pirates of the Caribbean: The Video Game,DS,2011.0,Action,0.34,0.46,0.0,0.1,69.0,tbd,E10+
2330,TouchMaster 2,DS,2008.0,Puzzle,0.3,0.49,0.0,0.1,76.0,tbd,E
2341,Call of Duty: World at War,DS,2008.0,Shooter,0.56,0.25,0.0,0.08,75.0,7.8,T
2350,Fossil Fighters,DS,2008.0,Role-Playing,0.83,0.0,0.0,0.06,70.0,7.9,E
2369,Sonic Chronicles: The Dark Brotherhood,DS,2008.0,Role-Playing,0.5,0.29,0.01,0.08,74.0,7.3,E
2370,Star Wars: The Force Unleashed,DS,2008.0,Action,0.5,0.28,0.0,0.09,61.0,5.5,T
2390,Peppa Pig: The Game,DS,2008.0,Misc,0.0,0.81,0.0,0.06,,,
2412,Wizards of Waverly Place,DS,2009.0,Misc,0.59,0.2,0.0,0.08,58.0,tbd,E
2428,FIFA Soccer 08,DS,2007.0,Sports,0.1,0.65,0.0,0.11,,,
2447,The Legendary Starfy,DS,2008.0,Platform,0.6,0.0,0.2,0.05,75.0,8.4,E
2459,Petz Dogz Fashion,DS,2008.0,Simulation,0.46,0.3,0.0,0.09,,tbd,E
2469,Harry Potter and the Order of the Phoenix,DS,2007.0,Action,0.28,0.46,0.0,0.1,51.0,4.9,E
2502,Scooby-Doo! First Frights,DS,2009.0,Action,0.6,0.16,0.0,0.07,,,
2513,I Spy: Fun House,DS,2007.0,Puzzle,0.76,0.0,0.0,0.06,53.0,tbd,E
2527,Imagine: Rock Star,DS,2008.0,Simulation,0.4,0.33,0.0,0.09,,tbd,E
2548,Battle of Giants: Dinosaurs,DS,2008.0,Strategy,0.37,0.35,0.0,0.09,,7.2,E
2556,Disney's The Little Mermaid: Ariel's Undersea Adventure,DS,2006.0,Action,0.72,0.03,0.0,0.06,,7,E
2576,Rayman Raving Rabbids 2,DS,2007.0,Misc,0.73,0.01,0.0,0.06,57.0,7,E10+
2622,Golden Sun: Dark Dawn,DS,2010.0,Role-Playing,0.51,0.09,0.13,0.05,79.0,8.1,E10+
2628,Star Wars The Clone Wars: Jedi Alliance,DS,2008.0,Action,0.61,0.11,0.0,0.06,68.0,7.8,E10+
2629,The World Ends With You,DS,2007.0,Role-Playing,0.49,0.04,0.21,0.04,88.0,8.9,T
2630,Drawn to Life,DS,2007.0,Action,0.71,0.01,0.0,0.06,73.0,8.2,E
2658,Puzzler World,DS,2009.0,Puzzle,0.41,0.3,0.0,0.07,,tbd,E
2668,Pokemon Dash,DS,2004.0,Racing,0.21,0.14,0.38,0.04,46.0,5.9,E
2671,Personal Trainer: Walking,DS,2008.0,Sports,0.21,0.32,0.17,0.07,69.0,tbd,E
2675,Tetris Party Deluxe,DS,2010.0,Puzzle,0.28,0.3,0.12,0.07,76.0,tbd,E
2678,My Baby Girl,DS,2008.0,Simulation,0.61,0.09,0.0,0.06,,tbd,E
2686,Metroid Prime Hunters,DS,2006.0,Shooter,0.57,0.04,0.11,0.06,85.0,8,T
2715,Super Monkey Ball: Touch & Roll,DS,2005.0,Misc,0.69,0.0,0.0,0.06,,,
2744,Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007.0,Role-Playing,0.38,0.03,0.3,0.04,80.0,6.9,E10+
2745,Jump Ultimate Stars,DS,2006.0,Fighting,0.0,0.0,0.74,0.0,,,
2750,Spectrobes,DS,2007.0,Role-Playing,0.66,0.02,0.0,0.06,63.0,7.9,E
2757,Sega Superstars Tennis,DS,2008.0,Sports,0.29,0.37,0.0,0.08,65.0,tbd,E
2786,Madagascar: Escape 2 Africa,DS,2008.0,Action,0.41,0.25,0.0,0.07,55.0,tbd,E
2802,Practise English!,DS,2007.0,Misc,0.0,0.0,0.73,0.0,,,
2819,Harvest Moon DS: Island of Happiness,DS,2007.0,Simulation,0.43,0.01,0.25,0.04,65.0,7,E
2823,Imagine: Interior Designer,DS,2008.0,Simulation,0.34,0.31,0.0,0.08,,tbd,E
2826,Rabbids Go Home,DS,2009.0,Platform,0.35,0.3,0.0,0.07,70.0,tbd,E
2835,My Little Pony: Pinkie Pie's Party,DS,2008.0,Adventure,0.66,0.0,0.0,0.06,,0,E
2842,Kirby: Canvas Curse,DS,2005.0,Platform,0.36,0.0,0.32,0.03,86.0,8.2,E
2864,iCarly,DS,2009.0,Adventure,0.66,0.01,0.0,0.05,,8.3,E
2870,The Sims 2: Castaway,DS,2007.0,Simulation,0.62,0.04,0.0,0.06,66.0,4,E
2905,Ace Attorney Investigations: Miles Edgeworth,DS,2009.0,Adventure,0.23,0.14,0.3,0.04,78.0,8.4,T
2914,FIFA Soccer 11,DS,2010.0,Sports,0.13,0.49,0.0,0.08,63.0,tbd,E
2924,Hannah Montana: The Movie,DS,2009.0,Adventure,0.38,0.25,0.0,0.07,,tbd,E
2957,The Sims 2: Apartment Pets,DS,2008.0,Simulation,0.31,0.3,0.0,0.07,50.0,3.3,E
2963,LEGO Batman 2: DC Super Heroes,DS,2012.0,Action,0.39,0.24,0.0,0.06,,8,E10+
2971,World of Zoo,DS,2009.0,Simulation,0.42,0.2,0.0,0.06,,tbd,E
2992,Cars: Mater-National Championship,DS,2007.0,Racing,0.63,0.0,0.0,0.05,69.0,6.8,E
3004,Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,DS,2006.0,Misc,0.0,0.0,0.67,0.0,,,
3022,Fossil Fighters: Champions,DS,2010.0,Role-Playing,0.31,0.0,0.34,0.02,68.0,7.1,E
3023,The Sims 3,DS,2010.0,Simulation,0.38,0.22,0.0,0.06,73.0,6.4,E
3027,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,DS,2006.0,Misc,0.0,0.0,0.66,0.0,,,
3030,Final Fantasy Crystal Chronicles: Ring of Fates,DS,2007.0,Role-Playing,0.22,0.01,0.42,0.02,77.0,7.2,E10+
3048,Lalaloopsy,DS,2011.0,Simulation,0.51,0.1,0.0,0.06,,tbd,E
3052,Hidden Objects: Mystery Stories,DS,2009.0,Adventure,0.18,0.43,0.0,0.05,,,
3054,100 Classic Books,DS,2008.0,Misc,0.12,0.52,0.0,0.02,70.0,6,
3081,LEGO Harry Potter: Years 5-7,DS,,Action,0.34,0.25,0.0,0.07,69.0,tbd,E10+
3082,Taiko no Tatsujin DS: Touch de Dokodon!,DS,2007.0,Misc,0.0,0.0,0.66,0.0,,,
3088,Club Penguin: Elite Penguin Force - Herbert's Revenge,DS,2010.0,Adventure,0.39,0.21,0.0,0.06,,,
3093,Peppa Pig: Fun and Games,DS,2010.0,Misc,0.0,0.57,0.0,0.09,,,
3106,Wario: Master of Disguise,DS,2007.0,Platform,0.28,0.02,0.33,0.03,60.0,7.4,E10+
3124,Crafting Mama,DS,2010.0,Simulation,0.39,0.19,0.01,0.05,,tbd,E
3125,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,DS,2008.0,Misc,0.0,0.0,0.65,0.0,,,
3137,Drawn to Life: The Next Chapter,DS,2009.0,Puzzle,0.44,0.14,0.0,0.06,72.0,7.7,E
3140,Paws & Claws: Pet Vet,DS,2007.0,Simulation,0.59,0.0,0.0,0.05,,,
3158,Up,DS,2009.0,Action,0.3,0.27,0.0,0.07,,tbd,E
3238,The Princess and the Frog,DS,2009.0,Platform,0.41,0.16,0.0,0.05,,tbd,E
3251,Bolt,DS,2008.0,Adventure,0.35,0.21,0.0,0.06,,,
3261,Dragon Quest Monsters: Joker 2 Professional,DS,2011.0,Role-Playing,0.0,0.0,0.62,0.0,,,
3265,Battle of Giants: Dragons,DS,2009.0,Strategy,0.3,0.25,0.0,0.06,,6,E10+
3269,Harry Potter and the Half-Blood Prince,DS,2009.0,Action,0.2,0.34,0.0,0.07,48.0,4.3,E
3272,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007.0,Adventure,0.3,0.03,0.25,0.03,,,
3283,Fire Emblem: Shadow Dragon,DS,2008.0,Role-Playing,0.29,0.02,0.27,0.03,81.0,7,E10+
3289,Advance Wars: Days of Ruin,DS,,Strategy,0.43,0.12,0.0,0.05,86.0,8.7,E10+
3295,Ganbaru Watashi no Kakei Diary,DS,2007.0,Misc,0.0,0.0,0.61,0.0,,,
3310,Petz: Dogz Pack,DS,2008.0,Simulation,0.56,0.0,0.0,0.05,,,
3318,MySims Racing,DS,2009.0,Racing,0.25,0.29,0.0,0.07,67.0,7.3,E
3351,The Golden Compass,DS,2007.0,Action,0.28,0.25,0.0,0.06,43.0,4.9,E10+
3360,Littlest Pet Shop: Garden,DS,2008.0,Simulation,0.31,0.23,0.0,0.06,,tbd,E
3368,Wipeout: The Game,DS,2010.0,Misc,0.56,0.0,0.0,0.04,,tbd,E
3376,SimCity DS,DS,2007.0,Simulation,0.33,0.02,0.21,0.03,69.0,6.3,E
3379,Littlest Pet Shop: Jungle,DS,2008.0,Simulation,0.34,0.2,0.0,0.06,,tbd,E
3400,Pokemon Trozei!,DS,2005.0,Puzzle,0.25,0.0,0.31,0.02,,,
3405,Spelling Challenges and more!,DS,2007.0,Misc,0.54,0.0,0.0,0.04,,,
3414,Asphalt: Urban GT,DS,2004.0,Racing,0.31,0.22,0.0,0.06,60.0,7.5,E
3422,WarioWare D.I.Y.,DS,2009.0,Misc,0.17,0.18,0.2,0.04,82.0,8.7,E
3439,Call of Duty: Black Ops,DS,2010.0,Shooter,0.5,0.04,0.0,0.04,74.0,6,T
3467,FIFA Soccer 10,DS,2009.0,Sports,0.14,0.37,0.0,0.07,,7.6,E
3472,Final Fantasy: The 4 Heroes of Light,DS,2009.0,Role-Playing,0.22,0.1,0.23,0.03,71.0,7.1,E10+
3507,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,2007.0,Action,0.24,0.0,0.31,0.02,,,
3521,Harvest Moon: Sunshine Islands,DS,2008.0,Simulation,0.35,0.03,0.17,0.03,,,
3529,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,DS,2008.0,Action,0.52,0.0,0.0,0.04,,6,E
3545,Bratz 4 Real,DS,2007.0,Adventure,0.29,0.22,0.0,0.06,,tbd,E
3553,Petz Wild Animals: Tigerz,DS,2008.0,Simulation,0.52,0.0,0.0,0.04,,tbd,E
3592,Dogz,DS,2006.0,Simulation,0.5,0.01,0.0,0.04,,7.8,E
3604,DS Bimoji Training,DS,2008.0,Misc,0.0,0.0,0.56,0.0,,,
3617,Harvest Moon: The Tale of Two Towns,DS,2010.0,Simulation,0.25,0.05,0.22,0.03,68.0,7.5,E
3629,Jump Super Stars,DS,2005.0,Fighting,0.0,0.0,0.55,0.0,,,
3635,Catz,DS,2006.0,Simulation,0.49,0.02,0.0,0.04,,5.3,E
3656,Purr Pals,DS,2007.0,Simulation,0.18,0.35,0.0,0.02,67.0,6.8,E
