,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
1536,The Elder Scrolls Online,XOne,2015.0,Role-Playing,0.78,0.38,0.0,0.12,77.0,8.4,M
1615,Madden NFL 17,XOne,2016.0,Sports,1.08,0.02,0.0,0.13,83.0,5.9,E
1666,Battlefield: Hardline,XOne,2015.0,Shooter,0.72,0.37,0.01,0.11,71.0,5.1,M
1694,Destiny: The Taken King,XOne,2015.0,Shooter,0.85,0.23,0.0,0.12,89.0,5.2,T
1753,FIFA 14,XOne,2013.0,Sports,0.41,0.66,0.0,0.09,88.0,5.8,E
1798,Sunset Overdrive,XOne,2014.0,Shooter,0.63,0.4,0.0,0.1,81.0,7.7,M
1904,Forza Horizon 3,XOne,2016.0,Racing,0.42,0.58,0.0,0.08,91.0,7.4,E
1948,Overwatch,XOne,2016.0,Shooter,0.63,0.33,0.0,0.1,91.0,5.6,T
1959,LEGO Marvel Super Heroes,XOne,2013.0,Action,0.61,0.35,0.0,0.09,,6.8,E10+
2024,NBA 2K17,XOne,2016.0,Sports,0.86,0.06,0.0,0.11,90.0,6.2,E
2214,Dragon Age: Inquisition,XOne,2014.0,Role-Playing,0.56,0.28,0.0,0.09,85.0,6.9,M
2280,NBA 2K14,XOne,2013.0,Sports,0.7,0.11,0.0,0.09,86.0,5.7,E
2291,Just Cause 3,XOne,2015.0,Action,0.44,0.39,0.0,0.08,71.0,7,M
2367,Far Cry: Primal,XOne,2016.0,Action,0.47,0.33,0.0,0.08,77.0,6.4,M
2543,Madden NFL 25,XOne,2013.0,Sports,0.67,0.05,0.0,0.08,73.0,5.9,E
2603,Rare Replay,XOne,2015.0,Misc,0.49,0.22,0.01,0.07,84.0,7.7,M
2694,Doom (2016),XOne,2016.0,Shooter,0.44,0.25,0.0,0.07,,,
2720,Metal Gear Solid V: The Phantom Pain,XOne,2015.0,Action,0.41,0.26,0.01,0.07,95.0,7.3,M
2768,The Elder Scrolls V: Skyrim,XOne,2016.0,Role-Playing,0.41,0.27,0.0,0.07,,,
2954,Need for Speed (2015),XOne,2015.0,Racing,0.3,0.33,0.0,0.06,,,
2955,Plants vs. Zombies: Garden Warfare,XOne,2014.0,Shooter,0.39,0.23,0.0,0.06,76.0,7.4,E10+
2956,Need for Speed Rivals,XOne,2013.0,Racing,0.46,0.17,0.0,0.07,75.0,5.8,E10+
2991,Wolfenstein: The New Order,XOne,2014.0,Shooter,0.34,0.28,0.0,0.06,79.0,7.8,M
3006,The Evil Within,XOne,2014.0,Action,0.35,0.25,0.0,0.06,79.0,7.3,M
3045,Diablo III,XOne,2014.0,Role-Playing,0.36,0.24,0.0,0.06,,,
3084,LEGO Jurassic World,XOne,2015.0,Action,0.38,0.22,0.0,0.06,70.0,6.7,E10+
3161,The Crew,XOne,2014.0,Racing,0.25,0.34,0.0,0.05,64.0,5.9,T
3168,Evolve,XOne,2015.0,Shooter,0.37,0.2,0.0,0.06,74.0,5.1,M
3250,Mafia III,XOne,2016.0,Action,0.28,0.29,0.0,0.05,67.0,4.6,M
3309,Tomb Raider (2013),XOne,2014.0,Action,0.35,0.21,0.0,0.05,,,
3335,Kinect Sports Rivals,XOne,2014.0,Sports,0.3,0.23,0.02,0.05,60.0,5.1,E10+
3401,WWE 2K16,XOne,2015.0,Sports,0.32,0.22,0.0,0.05,72.0,5.7,T
3508,Titanfall 2,XOne,2016.0,Shooter,0.37,0.15,0.0,0.05,87.0,8,M
3522,WWE 2K15,XOne,2014.0,Sports,0.29,0.23,0.0,0.05,56.0,5.7,T
3579,Minecraft: Story Mode,XOne,2015.0,Adventure,0.3,0.21,0.0,0.05,,,
3606,Quantum Break,XOne,2016.0,Action,0.3,0.2,0.01,0.05,77.0,6.8,M
3630,Guitar Hero Live,XOne,2015.0,Misc,0.3,0.2,0.0,0.05,81.0,5.1,T
3767,Just Dance 2015,XOne,2014.0,Misc,0.35,0.13,0.0,0.05,70.0,7.5,E10+
3769,The LEGO Movie Videogame,XOne,2014.0,Action,0.35,0.13,0.0,0.05,69.0,6.9,E10+
3909,Alien: Isolation,XOne,2014.0,Shooter,0.22,0.24,0.0,0.04,78.0,7.8,M
4081,Mad Max (2015),XOne,2015.0,Action,0.28,0.16,0.0,0.04,,,
4095,Plants vs. Zombies: Garden Warfare 2,XOne,2016.0,Shooter,0.29,0.15,0.0,0.04,80.0,8.1,E10+
4117,NHL 16,XOne,2015.0,Sports,0.38,0.05,0.0,0.05,80.0,6,E10+
4141,Rock Band 4,XOne,2015.0,Misc,0.38,0.04,0.0,0.05,79.0,6.4,T
4198,EA Sports UFC,XOne,2014.0,Sports,0.3,0.12,0.0,0.04,70.0,6.3,T
4240,Thief (2014),XOne,2014.0,Action,0.26,0.15,0.0,0.04,,,
4274,Just Dance 2014,XOne,2013.0,Misc,0.3,0.11,0.0,0.04,71.0,7,E10+
4406,Disney Infinity 2.0: Marvel Super Heroes,XOne,2014.0,Action,0.25,0.15,0.0,0.04,,,
4481,Borderlands: The Handsome Collection,XOne,2015.0,Shooter,0.26,0.13,0.0,0.04,80.0,7.8,M
4494,Lego Batman 3: Beyond Gotham,XOne,2014.0,Action,0.23,0.17,0.0,0.04,74.0,7.1,E10+
4668,EA Sports UFC 2,XOne,2016.0,Sports,0.24,0.14,0.0,0.04,76.0,6,T
4686,LEGO Dimensions,XOne,2015.0,Action,0.22,0.15,0.0,0.04,80.0,6.9,E10+
4691,NHL 15,XOne,2014.0,Sports,0.31,0.06,0.0,0.04,59.0,3.2,E10+
4747,Rocksmith 2014,XOne,2014.0,Misc,0.29,0.08,0.0,0.04,,,
4887,Dark Souls III,XOne,2016.0,Role-Playing,0.26,0.09,0.0,0.04,87.0,8.6,
5143,Skylanders: Trap Team,XOne,2014.0,Action,0.26,0.07,0.0,0.04,,,
5190,Zoo Tycoon (2013),XOne,2013.0,Simulation,0.18,0.15,0.0,0.03,,,
5230,Watch Dogs 2,XOne,2016.0,Action,0.17,0.16,0.0,0.03,83.0,7.7,M
5317,LEGO Marvel's Avengers,XOne,2016.0,Action,0.19,0.12,0.0,0.03,71.0,5.1,E10+
5321,Sniper Elite 3,XOne,2014.0,Shooter,0.2,0.11,0.0,0.03,63.0,6.6,M
5388,Rayman Legends,XOne,2014.0,Platform,0.13,0.18,0.0,0.03,91.0,7.9,E10+
5403,Disney Infinity 3.0,XOne,2015.0,Action,0.2,0.11,0.0,0.03,,,
5565,Just Dance 2016,XOne,2015.0,Misc,0.25,0.04,0.0,0.03,66.0,6.1,E10+
5583,Dragon Ball: XenoVerse,XOne,2015.0,Fighting,0.18,0.11,0.0,0.03,67.0,7.2,T
5690,Skylanders SWAP Force,XOne,2013.0,Platform,0.22,0.06,0.0,0.03,,5.5,E10+
5736,Metro: Last Light,XOne,2014.0,Action,0.15,0.13,0.0,0.03,,,
5849,Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016.0,Fighting,0.21,0.07,0.0,0.03,81.0,8.5,T
5926,Lego Star Wars: The Force Awakens,XOne,2016.0,Action,0.14,0.13,0.0,0.02,76.0,7,E10+
6048,Metal Gear Solid V: Ground Zeroes,XOne,2014.0,Action,0.15,0.11,0.0,0.02,76.0,5.4,M
6322,Rory McIlroy PGA Tour,XOne,2015.0,Action,0.16,0.09,0.0,0.02,60.0,4.3,E
6325,LEGO The Hobbit,XOne,2014.0,Action,0.13,0.12,0.0,0.02,69.0,6.8,E10+
6487,WWE 2K17,XOne,2016.0,Sports,0.12,0.12,0.0,0.02,68.0,5.5,T
6492,Project CARS,XOne,2015.0,Racing,0.11,0.13,0.0,0.02,81.0,5.8,E
6601,Final Fantasy Type-0,XOne,2015.0,Role-Playing,0.16,0.07,0.0,0.02,,,
6758,F1 2015,XOne,2015.0,Racing,0.08,0.15,0.0,0.02,64.0,5.3,E
6772,Trials Fusion,XOne,2014.0,Racing,0.12,0.1,0.0,0.02,80.0,7.1,E10+
6787,Skylanders: SuperChargers,XOne,2015.0,Action,0.17,0.05,0.0,0.02,76.0,5.5,E10+
6854,NHL 17,XOne,2016.0,Sports,0.2,0.01,0.0,0.03,77.0,4,E10+
6878,Zumba Fitness: World Party,XOne,2013.0,Misc,0.17,0.05,0.0,0.02,73.0,6.2,E
6891,Rocket League,XOne,2016.0,Sports,0.05,0.17,0.0,0.02,87.0,8.3,E
7085,Dark Souls II,XOne,2015.0,Role-Playing,0.14,0.07,0.0,0.02,,,
7233,Dishonored 2,XOne,2016.0,Action,0.12,0.08,0.0,0.02,88.0,6.8,M
7245,Lords of the Fallen,XOne,2014.0,Role-Playing,0.1,0.1,0.0,0.02,71.0,6.7,M
7253,The Amazing Spider-Man 2 (2014),XOne,2014.0,Action,0.12,0.08,0.0,0.02,,,
7416,State of Decay,XOne,2015.0,Strategy,0.14,0.05,0.0,0.02,,,
7434,NBA Live 15,XOne,2014.0,Sports,0.17,0.02,0.0,0.02,53.0,6.8,E
7513,Saints Row IV,XOne,2015.0,Action,0.1,0.09,0.0,0.02,,,
7579,NBA Live 14,XOne,2013.0,Sports,0.16,0.02,0.0,0.02,36.0,3.1,E
7583,Dragon Ball: Xenoverse 2,XOne,2016.0,Action,0.11,0.07,0.0,0.02,73.0,7.3,T
7632,Sleeping Dogs,XOne,2014.0,Action,0.1,0.09,0.0,0.02,,,
7672,Farming Simulator 2015,XOne,2015.0,Simulation,0.1,0.08,0.0,0.02,,,
7790,Fighter Within,XOne,2013.0,Fighting,0.11,0.07,0.0,0.02,23.0,3,T
7958,Dance Central: Spotlight,XOne,2014.0,Misc,0.15,0.03,0.0,0.0,74.0,7,T
8012,Shape Up,XOne,2014.0,Misc,0.08,0.09,0.0,0.01,58.0,8.3,E
8140,Payday 2,XOne,2015.0,Shooter,0.09,0.07,0.0,0.02,,,
8206,Project Spark,XOne,2014.0,Misc,0.11,0.05,0.0,0.02,73.0,7,E10+
8339,Deus Ex: Mankind Divided,XOne,2016.0,Role-Playing,0.09,0.06,0.0,0.01,83.0,7.2,M
8491,Mirror's Edge Catalyst,XOne,2016.0,Platform,0.09,0.06,0.0,0.01,72.0,4.4,T
8537,Murdered: Soul Suspect,XOne,2014.0,Action,0.08,0.07,0.0,0.01,51.0,7,M
8607,Angry Birds Star Wars,XOne,2013.0,Strategy,0.11,0.04,0.0,0.02,53.0,6.9,E
8626,BioShock The Collection,XOne,2016.0,Shooter,0.08,0.06,0.0,0.01,84.0,8.3,M
8639,The Walking Dead: Season One,XOne,2014.0,Adventure,0.08,0.06,0.0,0.01,,,
8727,Fantasia: Music Evolved,XOne,2014.0,Misc,0.11,0.03,0.0,0.01,77.0,7.5,E10+
8744,Wolfenstein: The Old Blood,XOne,2015.0,Action,0.07,0.07,0.0,0.01,75.0,8,
8880,Dishonored,XOne,2015.0,Action,0.09,0.05,0.0,0.01,,,
8883,Battleborn,XOne,2016.0,Shooter,0.1,0.04,0.0,0.01,71.0,7.2,T
8979,ReCore,XOne,2016.0,Action,0.08,0.05,0.0,0.01,63.0,6.6,T
9120,Pro Evolution Soccer 2015,XOne,2014.0,Sports,0.03,0.1,0.0,0.01,79.0,7.3,E
9156,The Walking Dead: Season Two,XOne,2014.0,Adventure,0.08,0.05,0.0,0.01,,,
9179,Homefront: The Revolution,XOne,2016.0,Shooter,0.06,0.07,0.0,0.01,49.0,4.1,M
9207,Transformers: Devastation,XOne,2015.0,Action,0.09,0.04,0.0,0.01,75.0,7.9,T
9232,DmC: Devil May Cry,XOne,2015.0,Action,0.08,0.04,0.0,0.01,,,
9374,Life is Strange,XOne,2016.0,Adventure,0.09,0.03,0.0,0.01,85.0,8.7,M
9447,Hasbro Family Fun Pack,XOne,2015.0,Misc,0.1,0.02,0.0,0.01,,tbd,E10+
9653,Deadpool,XOne,2015.0,Action,0.09,0.03,0.0,0.01,,5.7,M
9668,DiRT Rally,XOne,2016.0,Racing,0.04,0.08,0.0,0.01,86.0,8,E
9685,F1 2016 (Codemasters),XOne,2016.0,Racing,0.03,0.08,0.0,0.01,,,
9805,Destiny: The Collection,XOne,2016.0,Shooter,0.05,0.06,0.0,0.01,,tbd,T
9813,Farming Simulator 17,XOne,2016.0,Simulation,0.04,0.07,0.0,0.01,65.0,tbd,E
9852,Tony Hawk's Pro Skater 5,XOne,2015.0,Sports,0.09,0.02,0.0,0.01,39.0,2.1,T
10118,Transformer: Rise of the Dark Spark,XOne,2014.0,Action,0.07,0.03,0.0,0.01,,,
10254,Batman: Return to Arkham,XOne,2016.0,Action,0.05,0.05,0.0,0.01,77.0,8.2,T
10297,NBA Live 16,XOne,2015.0,Sports,0.09,0.01,0.0,0.01,60.0,5.6,E
10316,Zombie Army Trilogy,XOne,2015.0,Shooter,0.05,0.05,0.0,0.01,62.0,7.2,
10343,Pro Evolution Soccer 2016,XOne,2015.0,Sports,0.04,0.06,0.0,0.01,85.0,6.2,E
10515,Ride,XOne,2015.0,Racing,0.04,0.05,0.0,0.01,54.0,5.3,E
10620,Resident Evil: Revelations 2,XOne,2015.0,Action,0.07,0.02,0.0,0.01,75.0,7.5,M
10821,Skylanders Imaginators,XOne,2016.0,Platform,0.05,0.04,0.0,0.01,78.0,6,E10+
11200,Dead or Alive 5,XOne,2015.0,Fighting,0.05,0.03,0.01,0.01,,,
11222,Rugby 15,XOne,2015.0,Sports,0.03,0.05,0.0,0.01,20.0,3.1,E
11524,Sherlock Holmes: Crimes & Punishments,XOne,2014.0,Adventure,0.03,0.04,0.0,0.01,,,
11626,Resident Evil Zero,XOne,2016.0,Action,0.05,0.02,0.0,0.01,,,
11629,Assassin's Creed The Ezio Collection,XOne,2016.0,Action,0.03,0.04,0.0,0.01,74.0,7.6,M
11717,The Wolf Among Us,XOne,2014.0,Adventure,0.05,0.02,0.0,0.01,,8.5,M
11772,Killer Instinct (2013),XOne,2013.0,Fighting,0.04,0.03,0.0,0.01,,,
11783,Divinity: Original Sin,XOne,2015.0,Role-Playing,0.04,0.03,0.0,0.01,,,
11958,Just Dance: Disney Party 2,XOne,2015.0,Action,0.05,0.01,0.0,0.01,,tbd,E
12061,Dynasty Warriors 8: Empires,XOne,2014.0,Action,0.04,0.02,0.0,0.01,58.0,6.8,T
12231,BlazBlue: Chrono Phantasma Extend,XOne,2015.0,Action,0.05,0.01,0.0,0.01,,6.3,T
12328,Darksiders II,XOne,2015.0,Action,0.04,0.02,0.0,0.01,,,
12399,One Piece: Burning Blood,XOne,2016.0,Fighting,0.03,0.02,0.0,0.01,60.0,5.8,T
12400,TrackMania Turbo,XOne,2016.0,Action,0.02,0.04,0.0,0.0,76.0,7.7,E
12516,Attack on Titan (KOEI),XOne,2016.0,Action,0.02,0.03,0.0,0.0,,,
12537,Song of the Deep,XOne,2016.0,Action,0.05,0.0,0.0,0.01,66.0,6.9,E
12635,MXGP 2,XOne,2016.0,Racing,0.03,0.02,0.0,0.01,,,
12676,Toy Soldiers: War Chest,XOne,2015.0,Action,0.05,0.0,0.0,0.01,60.0,8.4,
12863,7 Days to Die,XOne,2016.0,Action,0.03,0.02,0.0,0.0,35.0,5.2,M
12920,Adventure Time: Finn & Jake Investigations,XOne,2015.0,Action,0.03,0.02,0.0,0.0,,,
13000,Dead Island Definitive Collection,XOne,2016.0,Action,0.02,0.03,0.0,0.0,67.0,4.9,M
13054,Bladestorm: Nightmare,XOne,2015.0,Action,0.03,0.02,0.0,0.0,48.0,7.1,T
13067,Wasteland 2,XOne,2015.0,Role-Playing,0.04,0.01,0.0,0.01,77.0,7.1,M
13115,R.B.I. Baseball 2016,XOne,2016.0,Sports,0.05,0.0,0.0,0.01,,,
13224,Ghostbusters (2016),XOne,2016.0,Action,0.04,0.0,0.0,0.01,,,
13384,Pro Evolution Soccer 2017,XOne,2016.0,Sports,0.01,0.03,0.0,0.0,87.0,6.1,E
13413,XCOM 2,XOne,2016.0,Strategy,0.02,0.02,0.0,0.0,87.0,8.1,T
13477,Resident Evil 6,XOne,2016.0,Shooter,0.04,0.0,0.0,0.0,63.0,6.3,M
13561,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016.0,Action,0.03,0.01,0.0,0.0,55.0,6,T
13643,Brothers: A Tale of Two Sons,XOne,2015.0,Adventure,0.03,0.01,0.0,0.0,81.0,8.9,T
13787,Terraria,XOne,2014.0,Action,0.0,0.04,0.0,0.0,84.0,7.7,T
13928,Don Bradman Cricket 14,XOne,2015.0,Sports,0.0,0.04,0.0,0.0,,,
13966,Warriors Orochi 3,XOne,2014.0,Action,0.01,0.03,0.0,0.0,,,
13982,NASCAR Heat Evolution,XOne,2016.0,Racing,0.03,0.0,0.0,0.0,,1.6,E
14089,Just Dance 2017,XOne,2016.0,Misc,0.03,0.0,0.0,0.0,75.0,8,E10+
14354,Game of Thrones (Telltale),XOne,2015.0,Adventure,0.03,0.0,0.0,0.0,,,
14475,MotoGP 15,XOne,2015.0,Racing,0.0,0.03,0.0,0.0,65.0,,
14478,The Golf Club,XOne,2014.0,Sports,0.03,0.0,0.0,0.0,64.0,5.4,E
14594,Valentino Rossi: The Game,XOne,2016.0,Racing,0.01,0.02,0.0,0.0,74.0,8.1,E
14661,Batman: A Telltale Game Series,XOne,2016.0,Adventure,0.02,0.01,0.0,0.0,,4.3,M
14866,MX vs. ATV Supercross Encore,XOne,2015.0,Sports,0.02,0.0,0.0,0.0,45.0,tbd,
14870,The Technomancer,XOne,2016.0,Role-Playing,0.01,0.01,0.0,0.0,68.0,7.4,M
14982,Duke Nukem 3D: 20th Anniversary World Tour,XOne,2016.0,Shooter,0.02,0.0,0.0,0.0,70.0,tbd,M
15242,Rugby World Cup 2015,XOne,2015.0,Sports,0.0,0.02,0.0,0.0,,4.3,E
15364,Atari Flashback Classics: Volume 1,XOne,2016.0,Misc,0.02,0.0,0.0,0.0,,tbd,E
15401,Atari Flashback Classics: Volume 2,XOne,2016.0,Misc,0.02,0.0,0.0,0.0,,tbd,E
15456,Carmageddon: Max Damage,XOne,2016.0,Action,0.01,0.01,0.0,0.0,52.0,7.1,M
15467,Resident Evil 4 HD,XOne,2016.0,Shooter,0.02,0.0,0.0,0.0,,,
15486,Arslan: The Warriors of Legend,XOne,2016.0,Action,0.01,0.0,0.0,0.0,,5.8,T
15563,Resident Evil 5 HD,XOne,2016.0,Action,0.02,0.0,0.0,0.0,,,
15580,Mighty No. 9,XOne,2016.0,Platform,0.02,0.0,0.0,0.0,55.0,4.2,E10+
15618,The Crew: Wild Run,XOne,2015.0,Action,0.0,0.02,0.0,0.0,65.0,6.6,T
15750,Back to the Future: The Game,XOne,2015.0,Adventure,0.0,0.02,0.0,0.0,,7.3,T
15860,Broken Sword 5: The Serpent's Curse,XOne,2015.0,Adventure,0.0,0.02,0.0,0.0,77.0,7.2,T
16013,Dead Rising 2,XOne,2016.0,Action,0.01,0.0,0.0,0.0,,tbd,M
16015,Mark McMorris Infinite Air,XOne,2016.0,Sports,0.01,0.0,0.0,0.0,,7.1,T
16035,Pac-Man Championship Edition 2 + Arcade Game Series,XOne,2016.0,Action,0.01,0.0,0.0,0.0,,,
16066,Assetto Corsa,XOne,2016.0,Racing,0.0,0.01,0.0,0.0,63.0,6.7,E
16124,WRC 5: FIA World Rally Championship,XOne,2015.0,Sports,0.0,0.01,0.0,0.0,,,
16140,Dead Rising,XOne,2016.0,Action,0.01,0.0,0.0,0.0,,8.8,M
16175,Psycho-Pass,XOne,2014.0,Adventure,0.0,0.0,0.01,0.0,,,
16182,Rocksmith 2014 Edition Remastered,XOne,2016.0,Misc,0.01,0.0,0.0,0.0,,tbd,T
16188,Darksiders: Warmastered Edition,XOne,2016.0,Action,0.01,0.0,0.0,0.0,80.0,7.9,M
16264,Worms: WMD,XOne,2016.0,Action,0.01,0.0,0.0,0.0,75.0,8.1,E10+
16314,Prototype: Biohazard Bundle,XOne,2016.0,Action,0.01,0.0,0.0,0.0,56.0,3.1,M
16322,Agatha Christie's The ABC Murders,XOne,2016.0,Adventure,0.01,0.0,0.0,0.0,66.0,7.5,
16392,Goat Simulator,XOne,2016.0,Simulation,0.0,0.01,0.0,0.0,53.0,6.3,T
16508,Ride 2,XOne,2016.0,Racing,0.0,0.01,0.0,0.0,,8.2,E
16533,Rugby League Live 3,XOne,2015.0,Action,0.0,0.01,0.0,0.0,,7.1,E
16544,Assassin's Creed Chronicles,XOne,2016.0,Action,0.0,0.01,0.0,0.0,,6.8,T
16590,Hitman (2016),XOne,2016.0,Action,0.0,0.01,0.0,0.0,,,
16595,Rabbids Invasion: The Interactive TV Show,XOne,2014.0,Misc,0.0,0.01,0.0,0.0,,,
16597,Saints Row: Gat out of Hell,XOne,2015.0,Action,0.0,0.01,0.0,0.0,65.0,6,M
16630,Sébastien Loeb Rally Evo,XOne,2016.0,Racing,0.0,0.01,0.0,0.0,63.0,8.2,E
16643,Rugby Challenge 3,XOne,2016.0,Sports,0.0,0.01,0.0,0.0,,6.6,E
16645,ZombiU,XOne,2016.0,Action,0.0,0.01,0.0,0.0,,,
16660,Prison Architect,XOne,2016.0,Action,0.01,0.0,0.0,0.0,74.0,6.7,
16672,Metal Gear Solid V: The Definitive Experience,XOne,2016.0,Action,0.01,0.0,0.0,0.0,,tbd,M
